venue_id,visitor_id,visit_start_time,visit_end_time,venue_type
CO002,V0922,2024-10-31 08:05:00.000000,2024-10-31 09:16:49.050323,coffee_place
UN000,V2477,2024-10-31 08:06:00.000000,2024-10-31 10:32:51.439016,university
UN000,V1208,2024-10-31 08:06:00.000000,2024-10-31 09:37:04.209423,university
UN002,V1411,2024-10-31 08:06:00.000000,2024-10-31 09:16:28.602844,university
UN004,V0218,2024-10-31 08:08:00.000000,2024-10-31 09:41:21.105001,university
UN004,V1074,2024-10-31 08:08:00.000000,2024-10-31 08:58:28.629330,university
UN000,V2479,2024-10-31 08:08:00.000000,2024-10-31 09:32:17.629492,university
CO000,V2638,2024-10-31 08:09:00.000000,2024-10-31 09:11:37.136318,coffee_place
UN002,V1402,2024-10-31 08:09:00.000000,2024-10-31 09:16:31.417493,university
CO003,V0559,2024-10-31 08:09:00.000000,2024-10-31 08:59:07.442994,coffee_place
CO000,V2735,2024-10-31 08:09:00.000000,2024-10-31 08:50:32.776648,coffee_place
UN001,V2301,2024-10-31 08:10:00.000000,2024-10-31 09:37:35.493765,university
CO001,V1964,2024-10-31 08:10:00.000000,2024-10-31 09:06:47.640541,coffee_place
UN004,V1823,2024-10-31 08:10:00.000000,2024-10-31 08:17:52.388320,university
UN001,V1637,2024-10-31 08:10:00.000000,,university
UN004,V0526,2024-10-31 08:11:00.000000,2024-10-31 09:30:22.833513,university
UN000,V1223,2024-10-31 08:11:00.000000,2024-10-31 09:40:37.526263,university
UN003,V0377,2024-10-31 08:12:00.000000,2024-10-31 11:40:43.012066,university
UN003,V1389,2024-10-31 08:12:00.000000,2024-10-31 08:49:08.259906,university
UN003,V2813,2024-10-31 08:12:00.000000,2024-10-31 11:13:07.981448,university
UN002,V0756,2024-10-31 08:13:00.000000,2024-10-31 09:02:35.733483,university
UN002,V0258,2024-10-31 08:14:00.000000,2024-10-31 08:28:19.535421,university
UN004,V2894,2024-10-31 08:14:00.000000,2024-10-31 09:02:46.594148,university
UN000,V2335,2024-10-31 08:15:00.000000,2024-10-31 09:31:38.956504,university
CO002,V1693,2024-10-31 08:15:00.000000,2024-10-31 08:51:50.557440,coffee_place
UN003,V2347,2024-10-31 08:15:00.000000,2024-10-31 08:36:21.507332,university
UN000,V0264,2024-10-31 08:16:00.000000,2024-10-31 10:00:59.181783,university
UN002,V2266,2024-10-31 08:16:00.000000,2024-10-31 09:50:06.033084,university
UN001,V1334,2024-10-31 08:17:00.000000,2024-10-31 11:21:24.778071,university
CO000,V1139,2024-10-31 08:17:00.000000,2024-10-31 09:01:51.042941,coffee_place
UN001,V0998,2024-10-31 08:17:00.000000,2024-10-31 09:49:47.528957,university
UN002,V1999,2024-10-31 08:17:00.000000,2024-10-31 10:02:32.939435,university
UN004,V1676,2024-10-31 08:17:00.000000,2024-10-31 09:26:27.371018,university
UN000,V2480,2024-10-31 08:17:00.000000,2024-10-31 10:23:19.482561,university
UN001,V0357,2024-10-31 08:18:00.000000,2024-10-31 09:42:58.559846,university
UN001,V0868,2024-10-31 08:18:00.000000,2024-10-31 09:20:54.184361,university
UN000,V1725,2024-10-31 08:18:00.000000,2024-10-31 09:43:54.575048,university
CO004,V0421,2024-10-31 08:18:00.000000,2024-10-31 08:57:57.147792,coffee_place
UN004,V2177,2024-10-31 08:18:00.000000,2024-10-31 08:27:06.982031,university
UN004,V1132,2024-10-31 08:18:00.000000,2024-10-31 09:55:29.048146,university
UN004,V0742,2024-10-31 08:18:00.000000,2024-10-31 13:16:04.948252,university
UN003,V2476,2024-10-31 08:19:00.000000,2024-10-31 09:56:49.209250,university
UN003,V2269,2024-10-31 08:19:00.000000,2024-10-31 10:10:00.914522,university
CO002,V1724,2024-10-31 08:19:00.000000,2024-10-31 09:01:04.248099,coffee_place
UN000,V1509,2024-10-31 08:19:00.000000,2024-10-31 10:01:29.739282,university
UN002,V1894,2024-10-31 08:19:00.000000,2024-10-31 10:16:27.414133,university
UN003,V2559,2024-10-31 08:20:00.000000,,university
UN004,V0206,2024-10-31 08:20:00.000000,2024-10-31 09:28:18.357035,university
CO004,V0239,2024-10-31 08:20:00.000000,2024-10-31 09:26:36.457382,coffee_place
CO002,V2599,2024-10-31 08:20:00.000000,2024-10-31 09:14:29.965986,coffee_place
UN002,V1320,2024-10-31 08:21:00.000000,2024-10-31 09:57:17.342803,university
UN003,V2771,2024-10-31 08:21:00.000000,2024-10-31 10:01:56.128906,university
UN003,V2034,2024-10-31 08:21:00.000000,2024-10-31 11:15:35.964616,university
UN003,V0848,2024-10-31 08:21:00.000000,2024-10-31 09:51:47.291797,university
UN002,V2984,2024-10-31 08:21:00.000000,2024-10-31 09:09:49.223461,university
UN000,V2347,2024-10-31 08:22:00.000000,2024-10-31 09:14:49.121437,university
UN001,V2347,2024-10-31 08:22:00.000000,2024-10-31 09:41:31.745831,university
CO002,V2040,2024-10-31 08:22:00.000000,2024-10-31 09:04:55.493658,coffee_place
UN002,V0337,2024-10-31 08:22:00.000000,2024-10-31 09:22:34.537199,university
CO000,V2450,2024-10-31 08:22:00.000000,2024-10-31 08:38:18.530627,coffee_place
UN002,V2182,2024-10-31 08:23:00.000000,2024-10-31 09:31:57.782933,university
UN002,V1680,2024-10-31 08:23:00.000000,2024-10-31 09:21:47.644259,university
UN004,V1239,2024-10-31 08:24:00.000000,2024-10-31 09:48:50.879665,university
UN002,V2096,2024-10-31 08:25:00.000000,2024-10-31 09:39:55.490487,university
UN003,V0855,2024-10-31 08:26:00.000000,2024-10-31 10:47:30.993466,university
CO004,V2080,2024-10-31 08:27:00.000000,2024-10-31 08:46:32.050249,coffee_place
CO003,V2850,2024-10-31 08:27:00.000000,2024-10-31 08:56:43.299168,coffee_place
UN001,V2376,2024-10-31 08:27:00.000000,2024-10-31 10:51:41.450209,university
CO004,V1058,2024-10-31 08:28:00.000000,2024-10-31 09:08:30.136153,coffee_place
UN002,V2534,2024-10-31 08:28:00.000000,2024-10-31 10:16:34.145797,university
UN002,V1081,2024-10-31 08:28:00.000000,2024-10-31 09:51:28.628397,university
UN002,V2464,2024-10-31 08:28:00.000000,2024-10-31 09:33:50.886045,university
UN002,V0089,2024-10-31 08:28:00.000000,2024-10-31 10:59:20.477896,university
CO003,V1503,2024-10-31 08:29:00.000000,2024-10-31 09:10:45.862747,coffee_place
UN004,V2762,2024-10-31 08:29:00.000000,2024-10-31 09:26:19.500680,university
UN004,V2807,2024-10-31 08:30:00.000000,2024-10-31 09:48:03.352511,university
UN001,V2789,2024-10-31 08:30:00.000000,2024-10-31 10:06:21.293068,university
UN003,V1972,2024-10-31 08:30:00.000000,2024-10-31 09:37:20.711846,university
CO004,V2559,2024-10-31 08:31:00.000000,2024-10-31 09:20:10.993819,coffee_place
UN000,V0330,2024-10-31 08:31:00.000000,2024-10-31 08:36:00.000000,university
CO000,V1303,2024-10-31 08:32:00.000000,2024-10-31 08:48:17.065700,coffee_place
UN000,V0439,2024-10-31 08:32:00.000000,2024-10-31 10:30:47.406216,university
UN002,V1242,2024-10-31 08:32:00.000000,2024-10-31 10:51:47.367118,university
UN000,V2711,2024-10-31 08:32:00.000000,2024-10-31 10:03:04.932789,university
CO002,V0209,2024-10-31 08:33:00.000000,2024-10-31 09:32:12.258782,coffee_place
UN000,V2524,2024-10-31 08:33:00.000000,2024-10-31 10:20:12.371898,university
UN001,V2823,2024-10-31 08:33:00.000000,2024-10-31 09:30:53.222557,university
UN004,V1314,2024-10-31 08:33:00.000000,2024-10-31 09:34:48.915003,university
CO002,V0286,2024-10-31 08:33:00.000000,2024-10-31 09:34:02.376719,coffee_place
UN002,V2529,2024-10-31 08:33:00.000000,2024-10-31 10:57:23.908362,university
UN002,V2880,2024-10-31 08:34:00.000000,2024-10-31 10:09:48.845413,university
UN002,V0199,2024-10-31 08:34:00.000000,2024-10-31 10:05:06.057213,university
CO004,V0344,2024-10-31 08:35:00.000000,2024-10-31 09:43:22.445691,coffee_place
CO004,V1269,2024-10-31 08:35:00.000000,2024-10-31 09:31:05.122310,coffee_place
UN002,V0200,2024-10-31 08:36:00.000000,2024-10-31 08:59:17.516868,university
UN003,V2337,2024-10-31 08:36:00.000000,2024-10-31 10:47:52.024505,university
UN001,V0205,2024-10-31 08:37:00.000000,2024-10-31 09:56:31.583645,university
UN001,V0126,2024-10-31 08:37:00.000000,2024-10-31 10:21:52.771606,university
UN001,V0935,2024-10-31 08:37:00.000000,2024-10-31 10:47:26.436208,university
UN002,V2687,2024-10-31 08:37:00.000000,2024-10-31 10:11:38.631345,university
UN001,V1696,2024-10-31 08:37:00.000000,2024-10-31 10:04:29.060139,university
UN003,V0280,2024-10-31 08:37:00.000000,2024-10-31 10:55:06.238755,university
CO003,V1178,2024-10-31 08:37:00.000000,2024-10-31 09:01:13.251483,coffee_place
UN000,V2379,2024-10-31 08:37:00.000000,2024-10-31 10:12:25.685281,university
CO004,V0540,2024-10-31 08:37:00.000000,2024-10-31 11:37:52.104167,coffee_place
CO003,V2469,2024-10-31 08:38:00.000000,2024-10-31 08:55:30.548630,coffee_place
UN002,V0864,2024-10-31 08:38:00.000000,2024-10-31 10:45:26.087558,university
UN000,V0004,2024-10-31 08:38:00.000000,2024-10-31 10:11:55.376271,university
UN003,V0749,2024-10-31 08:38:00.000000,2024-10-31 10:12:54.794625,university
UN002,V0636,2024-10-31 08:38:00.000000,2024-10-31 10:19:11.044521,university
UN003,V0027,2024-10-31 08:39:00.000000,2024-10-31 10:36:07.039281,university
UN000,V0672,2024-10-31 08:39:00.000000,2024-10-31 10:47:20.132473,university
UN004,V0917,2024-10-31 08:39:00.000000,2024-10-31 09:04:22.064227,university
UN003,V1007,2024-10-31 08:39:00.000000,2024-10-31 10:04:43.699183,university
CO001,V2958,2024-10-31 08:39:00.000000,2024-10-31 09:18:22.471604,coffee_place
UN002,V1778,2024-10-31 08:39:00.000000,2024-10-31 10:59:59.679366,university
UN004,V0212,2024-10-31 08:40:00.000000,2024-10-31 11:19:48.555791,university
UN000,V1573,2024-10-31 08:40:00.000000,2024-10-31 11:35:57.703411,university
UN000,V0057,2024-10-31 08:40:00.000000,2024-10-31 10:38:38.926133,university
CO004,V1732,2024-10-31 08:41:00.000000,2024-10-31 09:22:58.637963,coffee_place
UN002,V1265,2024-10-31 08:41:00.000000,2024-10-31 11:09:07.588540,university
UN001,V1327,2024-10-31 08:41:00.000000,2024-10-31 10:24:56.161728,university
UN000,V2536,2024-10-31 08:41:00.000000,2024-10-31 09:19:51.812978,university
UN000,V0233,2024-10-31 08:42:00.000000,2024-10-31 10:47:17.920922,university
UN000,V0867,2024-10-31 08:42:00.000000,,university
UN003,V0764,2024-10-31 08:42:00.000000,2024-10-31 09:44:17.280579,university
UN002,V2874,2024-10-31 08:42:00.000000,2024-10-31 10:18:56.942029,university
UN002,V0623,2024-10-31 08:43:00.000000,2024-10-31 10:58:20.374444,university
UN004,V1181,2024-10-31 08:43:00.000000,2024-10-31 08:48:00.000000,university
UN003,V2865,2024-10-31 08:43:00.000000,2024-10-31 10:22:58.065450,university
UN003,V0051,2024-10-31 08:44:00.000000,2024-10-31 09:51:33.917598,university
UN000,V0314,2024-10-31 08:44:00.000000,2024-10-31 10:40:46.348348,university
UN001,V1053,2024-10-31 08:44:00.000000,2024-10-31 10:50:07.199686,university
UN002,V1037,2024-10-31 08:45:00.000000,2024-10-31 10:23:38.299735,university
CO002,V0026,2024-10-31 08:45:00.000000,2024-10-31 09:14:17.297913,coffee_place
UN004,V2140,2024-10-31 08:45:00.000000,2024-10-31 09:58:24.429972,university
UN004,V2859,2024-10-31 08:45:00.000000,2024-10-31 10:01:15.497132,university
UN000,V2244,2024-10-31 08:46:00.000000,2024-10-31 11:18:55.557958,university
CO000,V0520,2024-10-31 08:46:00.000000,2024-10-31 09:39:57.117135,coffee_place
UN003,V1540,2024-10-31 08:46:00.000000,2024-10-31 09:28:46.441106,university
UN001,V0049,2024-10-31 08:46:00.000000,2024-10-31 11:12:33.083075,university
UN000,V0212,2024-10-31 08:46:00.000000,2024-10-31 11:55:26.288524,university
UN000,V1380,2024-10-31 08:46:00.000000,2024-10-31 10:43:18.415885,university
UN000,V1364,2024-10-31 08:46:00.000000,2024-10-31 10:39:04.705670,university
CO002,V0467,2024-10-31 08:47:00.000000,2024-10-31 09:36:46.998841,coffee_place
UN000,V1466,2024-10-31 08:47:00.000000,2024-10-31 10:37:21.282165,university
UN003,V0059,2024-10-31 08:48:00.000000,2024-10-31 09:42:30.884839,university
UN003,V1886,2024-10-31 08:48:00.000000,2024-10-31 10:00:40.969921,university
UN004,V1614,2024-10-31 08:48:00.000000,2024-10-31 10:17:35.169436,university
UN003,V0105,2024-10-31 08:49:00.000000,2024-10-31 09:54:14.677268,university
UN000,V2204,2024-10-31 08:49:00.000000,2024-10-31 10:32:00.972691,university
CO001,V1818,2024-10-31 08:49:00.000000,2024-10-31 11:51:31.995802,coffee_place
UN003,V1828,2024-10-31 08:49:00.000000,2024-10-31 10:23:01.421516,university
CO003,V0343,2024-10-31 08:49:00.000000,2024-10-31 09:55:40.415797,coffee_place
UN003,V0431,2024-10-31 08:50:00.000000,2024-10-31 08:55:00.000000,university
UN002,V0740,2024-10-31 08:50:00.000000,2024-10-31 10:53:55.929584,university
CO001,V1629,2024-10-31 08:50:00.000000,2024-10-31 09:24:46.463503,coffee_place
UN001,V1948,2024-10-31 08:51:00.000000,2024-10-31 11:29:36.357740,university
UN003,V0558,2024-10-31 08:51:00.000000,2024-10-31 11:07:29.140159,university
UN001,V2136,2024-10-31 08:51:00.000000,2024-10-31 10:00:06.785696,university
UN001,V1122,2024-10-31 08:51:00.000000,2024-10-31 10:57:18.796790,university
UN003,V2500,2024-10-31 08:51:00.000000,2024-10-31 10:11:12.942716,university
UN000,V0493,2024-10-31 08:53:00.000000,2024-10-31 09:52:56.871548,university
UN000,V1496,2024-10-31 08:53:00.000000,2024-10-31 10:17:53.728451,university
UN000,V0910,2024-10-31 08:53:00.000000,2024-10-31 09:26:42.611525,university
UN003,V1593,2024-10-31 08:53:00.000000,2024-10-31 10:31:13.444385,university
UN000,V1884,2024-10-31 08:53:00.000000,2024-10-31 09:52:57.676166,university
UN002,V0291,2024-10-31 08:53:00.000000,2024-10-31 10:16:52.126781,university
UN000,V2836,2024-10-31 08:54:00.000000,2024-10-31 10:35:43.259060,university
UN004,V2286,2024-10-31 08:54:00.000000,2024-10-31 10:12:28.075269,university
UN000,V1675,2024-10-31 08:54:00.000000,2024-10-31 10:31:47.664238,university
UN001,V1693,2024-10-31 08:54:00.000000,2024-10-31 11:28:57.951963,university
UN004,V0036,2024-10-31 08:55:00.000000,2024-10-31 10:05:53.244026,university
UN002,V1581,2024-10-31 08:55:00.000000,2024-10-31 10:06:39.837083,university
UN002,V0716,2024-10-31 08:55:00.000000,2024-10-31 09:52:20.533191,university
CO002,V1459,2024-10-31 08:56:00.000000,2024-10-31 09:35:04.745233,coffee_place
CO004,V2164,2024-10-31 08:56:00.000000,2024-10-31 09:35:09.608892,coffee_place
UN002,V1053,2024-10-31 08:57:00.000000,2024-10-31 10:24:15.595060,university
CO004,V0298,2024-10-31 08:58:00.000000,2024-10-31 09:35:00.057337,coffee_place
UN001,V1479,2024-10-31 08:58:00.000000,2024-10-31 09:03:00.000000,university
UN004,V0953,2024-10-31 08:58:00.000000,2024-10-31 10:48:28.400986,university
UN004,V1742,2024-10-31 08:58:00.000000,2024-10-31 11:25:28.061640,university
CO001,V1027,2024-10-31 08:59:00.000000,2024-10-31 10:00:32.513960,coffee_place
UN001,V0009,2024-10-31 08:59:00.000000,2024-10-31 11:11:35.918242,university
CO002,V1263,2024-10-31 08:59:00.000000,2024-10-31 09:59:57.102632,coffee_place
UN002,V0641,2024-10-31 08:59:00.000000,2024-10-31 09:27:39.575488,university
CO002,V1404,2024-10-31 08:59:00.000000,2024-10-31 09:38:20.684310,coffee_place
UN004,V1667,2024-10-31 09:00:00.000000,2024-10-31 10:41:11.723039,university
UN003,V1820,2024-10-31 09:00:00.000000,2024-10-31 10:53:05.694311,university
UN002,V0018,2024-10-31 09:00:00.000000,2024-10-31 11:03:37.370243,university
UN004,V0196,2024-10-31 09:00:00.000000,2024-10-31 11:24:33.338737,university
UN004,V2392,2024-10-31 09:00:00.000000,2024-10-31 10:47:32.478897,university
CO002,V2310,2024-10-31 09:00:00.000000,2024-10-31 09:37:47.316304,coffee_place
UN001,V0964,2024-10-31 09:00:00.000000,2024-10-31 10:32:17.015662,university
UN001,V2923,2024-10-31 09:00:00.000000,2024-10-31 11:01:42.063862,university
UN001,V1229,2024-10-31 09:00:00.000000,2024-10-31 09:36:22.613170,university
UN001,V1884,2024-10-31 09:01:00.000000,2024-10-31 13:04:43.245171,university
UN001,V2336,2024-10-31 09:01:00.000000,2024-10-31 10:18:59.206264,university
UN002,V2681,2024-10-31 09:01:00.000000,2024-10-31 11:09:01.108269,university
UN001,V1843,2024-10-31 09:02:00.000000,2024-10-31 09:52:07.207584,university
UN004,V2392,2024-10-31 09:02:00.000000,2024-10-31 10:36:57.163297,university
UN003,V0952,2024-10-31 09:02:00.000000,2024-10-31 11:00:03.798668,university
UN003,V0752,2024-10-31 09:02:00.000000,2024-10-31 10:19:47.682582,university
UN000,V1356,2024-10-31 09:02:00.000000,2024-10-31 12:01:10.687868,university
UN002,V0059,2024-10-31 09:02:00.000000,2024-10-31 10:23:05.283859,university
CO001,V1696,2024-10-31 09:02:00.000000,2024-10-31 09:24:16.610874,coffee_place
CO002,V1867,2024-10-31 09:03:00.000000,2024-10-31 10:00:10.310644,coffee_place
UN002,V0393,2024-10-31 09:03:00.000000,2024-10-31 10:26:45.866568,university
UN000,V1612,2024-10-31 09:03:00.000000,2024-10-31 12:11:31.396323,university
UN001,V2813,2024-10-31 09:03:00.000000,2024-10-31 10:15:04.257709,university
CO000,V0157,2024-10-31 09:03:00.000000,2024-10-31 10:16:37.170234,coffee_place
CO001,V0033,2024-10-31 09:03:00.000000,2024-10-31 10:10:57.572829,coffee_place
UN002,V2819,2024-10-31 09:04:00.000000,2024-10-31 11:15:37.620189,university
UN003,V2257,2024-10-31 09:04:00.000000,2024-10-31 10:01:07.378403,university
UN001,V0125,2024-10-31 09:04:00.000000,2024-10-31 10:13:00.925907,university
