venue_id,visitor_id,visit_start_time,visit_end_time,venue_type
CO003,V2594,2024-11-10 10:27:00.000000,2024-11-10 10:34:07.684222,coffee_place
UN000,V0270,2024-11-10 10:30:00.000000,2024-11-10 12:38:14.921559,university
UN000,V0606,2024-11-10 10:31:00.000000,2024-11-10 11:15:13.576427,university
CO001,V1303,2024-11-10 10:33:00.000000,2024-11-10 11:23:28.694116,coffee_place
UN004,V1896,2024-11-10 10:34:00.000000,2024-11-10 12:20:07.840532,university
UN001,V1262,2024-11-10 10:37:00.000000,2024-11-10 11:42:12.316732,university
CI002,V1229,2024-11-10 10:38:00.000000,2024-11-10 13:08:16.872885,cinema
UN004,V1411,2024-11-10 10:38:00.000000,2024-11-10 11:07:34.243194,university
CO001,V0761,2024-11-10 10:38:00.000000,2024-11-10 11:16:34.111091,coffee_place
CO000,V2532,2024-11-10 10:38:00.000000,2024-11-10 11:27:58.659916,coffee_place
CO001,V1650,2024-11-10 10:40:00.000000,2024-11-10 11:32:56.103649,coffee_place
CI002,V0104,2024-11-10 10:40:00.000000,2024-11-10 12:52:37.093231,cinema
UN003,V2227,2024-11-10 10:42:00.000000,2024-11-10 12:21:27.408431,university
UN002,V0537,2024-11-10 10:45:00.000000,2024-11-10 11:53:44.146741,university
UN001,V1789,2024-11-10 10:45:00.000000,2024-11-10 12:49:16.429776,university
CO001,V1336,2024-11-10 10:46:00.000000,2024-11-10 11:25:20.654498,coffee_place
UN004,V1725,2024-11-10 10:47:00.000000,2024-11-10 11:40:46.294302,university
UN004,V2027,2024-11-10 10:49:00.000000,2024-11-10 11:31:52.776999,university
CO004,V0204,2024-11-10 10:49:00.000000,2024-11-10 11:33:09.788918,coffee_place
CO000,V2757,2024-11-10 10:49:00.000000,2024-11-10 11:40:45.340570,coffee_place
UN002,V2547,2024-11-10 10:51:00.000000,2024-11-10 11:47:53.233873,university
CO002,V0971,2024-11-10 10:51:00.000000,2024-11-10 11:38:08.378694,coffee_place
UN004,V1472,2024-11-10 10:55:00.000000,2024-11-10 12:01:52.600959,university
CO001,V1879,2024-11-10 10:56:00.000000,2024-11-10 11:28:59.211368,coffee_place
CO001,V2666,2024-11-10 10:57:00.000000,2024-11-10 11:31:33.093396,coffee_place
CO001,V0324,2024-11-10 10:58:00.000000,2024-11-10 11:03:00.000000,coffee_place
CO003,V2465,2024-11-10 10:58:00.000000,2024-11-10 11:32:27.839045,coffee_place
UN004,V1022,2024-11-10 10:59:00.000000,2024-11-10 13:11:54.167431,university
UN000,V2044,2024-11-10 11:05:00.000000,2024-11-10 11:45:36.589470,university
UN002,V1218,2024-11-10 11:07:00.000000,2024-11-10 12:45:20.539134,university
UN001,V0908,2024-11-10 11:08:00.000000,2024-11-10 12:53:45.103850,university
UN003,V1151,2024-11-10 11:12:00.000000,2024-11-10 12:27:21.440577,university
UN003,V0370,2024-11-10 11:19:00.000000,2024-11-10 12:57:12.998452,university
UN003,V0068,2024-11-10 11:21:00.000000,2024-11-10 11:26:00.000000,university
UN002,V0330,2024-11-10 11:22:00.000000,2024-11-10 15:48:28.282422,university
UN003,V0309,2024-11-10 11:23:00.000000,2024-11-10 13:01:15.076606,university
UN003,V2753,2024-11-10 11:25:00.000000,2024-11-10 13:37:54.704488,university
UN003,V1053,2024-11-10 11:25:00.000000,2024-11-10 12:57:00.193111,university
UN004,V0908,2024-11-10 11:30:00.000000,2024-11-10 14:06:51.086422,university
UN002,V1402,2024-11-10 11:32:00.000000,2024-11-10 12:29:15.798837,university
CO000,V0877,2024-11-10 11:33:00.000000,2024-11-10 12:28:19.961283,coffee_place
UN001,V2401,2024-11-10 11:34:00.000000,2024-11-10 11:55:46.215642,university
UN001,V2655,2024-11-10 11:36:00.000000,2024-11-10 11:41:00.000000,university
UN001,V0330,2024-11-10 11:38:00.000000,2024-11-10 14:25:31.477013,university
UN001,V0592,2024-11-10 11:41:00.000000,2024-11-10 13:22:38.615900,university
UN002,V0537,2024-11-10 11:44:00.000000,2024-11-10 13:35:27.648059,university
UN002,V0908,2024-11-10 11:44:00.000000,2024-11-10 13:55:13.712476,university
UN000,V2246,2024-11-10 11:46:00.000000,2024-11-10 13:11:34.995042,university
UN002,V1759,2024-11-10 11:49:00.000000,2024-11-10 12:46:06.156568,university
UN000,V1132,2024-11-10 11:55:00.000000,2024-11-10 12:08:41.193124,university
UN001,V1289,2024-11-10 11:56:00.000000,2024-11-10 13:53:24.765914,university
UN002,V2753,2024-11-10 12:06:00.000000,2024-11-10 12:39:28.089405,university
UN003,V1250,2024-11-10 12:09:00.000000,2024-11-10 14:04:42.389946,university
UN001,V0123,2024-11-10 12:15:00.000000,2024-11-10 13:30:37.989047,university
UN000,V1151,2024-11-10 12:16:00.000000,2024-11-10 14:37:51.517460,university
UN001,V0606,2024-11-10 12:22:00.000000,2024-11-10 14:19:53.909014,university
UN004,V1671,2024-11-10 12:25:00.000000,2024-11-10 13:34:50.873270,university
UN004,V2958,2024-11-10 12:25:00.000000,2024-11-10 16:00:49.724357,university
UN001,V0117,2024-11-10 12:27:00.000000,2024-11-10 14:23:07.154001,university
UN004,V0855,2024-11-10 12:43:00.000000,2024-11-10 14:13:37.236604,university
CO002,V2400,2024-11-10 12:44:00.000000,2024-11-10 13:44:58.406257,coffee_place
UN001,V1981,2024-11-10 12:45:00.000000,2024-11-10 14:00:41.370850,university
CI004,V1772,2024-11-10 12:46:00.000000,2024-11-10 15:32:53.110490,cinema
UN003,V0606,2024-11-10 12:46:00.000000,2024-11-10 15:14:22.344374,university
UN000,V1411,2024-11-10 12:51:00.000000,2024-11-10 14:39:47.247334,university
UN000,V0622,2024-11-10 12:53:00.000000,2024-11-10 14:26:41.100525,university
UN004,V1400,2024-11-10 12:56:00.000000,2024-11-10 13:51:30.214363,university
UN002,V2376,2024-11-10 12:59:00.000000,2024-11-10 14:31:17.576868,university
UN003,V2547,2024-11-10 13:12:00.000000,2024-11-10 15:20:18.296606,university
UN002,V1289,2024-11-10 13:15:00.000000,2024-11-10 15:26:34.818837,university
UN003,V0749,2024-11-10 13:16:00.000000,2024-11-10 16:25:44.201393,university
UN001,V0749,2024-11-10 13:19:00.000000,2024-11-10 13:58:23.028484,university
UN004,V2086,2024-11-10 13:26:00.000000,2024-11-10 14:45:00.423259,university
CO000,V1342,2024-11-10 13:30:00.000000,2024-11-10 13:50:51.848699,coffee_place
UN000,V2044,2024-11-10 13:37:00.000000,2024-11-10 14:29:30.930670,university
UN003,V2027,2024-11-10 13:42:00.000000,2024-11-10 15:00:00.633448,university
CI003,V1857,2024-11-10 13:44:00.000000,2024-11-10 16:12:01.374433,cinema
UN004,V0064,2024-11-10 13:45:00.000000,2024-11-10 14:48:38.684437,university
UN001,V0256,2024-11-10 13:48:00.000000,2024-11-10 15:34:10.579009,university
CO002,V2757,2024-11-10 13:55:00.000000,2024-11-10 14:39:03.581059,coffee_place
UN003,V1380,2024-11-10 14:00:00.000000,2024-11-10 16:09:00.555829,university
CO000,V1676,2024-11-10 14:01:00.000000,2024-11-10 14:44:59.512514,coffee_place
CO003,V1502,2024-11-10 14:01:00.000000,2024-11-10 14:57:30.716082,coffee_place
UN003,V2246,2024-11-10 14:02:00.000000,2024-11-10 14:07:00.000000,university
CO002,V2314,2024-11-10 14:04:00.000000,2024-11-10 14:44:18.542313,coffee_place
CO003,V0317,2024-11-10 14:04:00.000000,2024-11-10 14:50:18.055827,coffee_place
CO000,V0362,2024-11-10 14:06:00.000000,2024-11-10 14:43:45.281587,coffee_place
CO004,V0291,2024-11-10 14:08:00.000000,2024-11-10 14:32:14.066284,coffee_place
CO000,V0942,2024-11-10 14:09:00.000000,2024-11-10 15:07:26.847277,coffee_place
CO004,V0737,2024-11-10 14:09:00.000000,2024-11-10 14:43:10.100462,coffee_place
CI003,V2347,2024-11-10 14:11:00.000000,2024-11-10 16:57:12.273399,cinema
CO001,V0365,2024-11-10 14:18:00.000000,2024-11-10 15:16:35.403739,
CO001,V1707,2024-11-10 14:19:00.000000,2024-11-10 15:17:48.583165,coffee_place
CO002,V0992,2024-11-10 14:20:00.000000,2024-11-10 15:10:33.800354,coffee_place
CO001,V0378,2024-11-10 14:20:00.000000,2024-11-10 15:17:59.557042,coffee_place
CO002,V1668,2024-11-10 14:21:00.000000,2024-11-10 14:51:43.975391,coffee_place
UN003,V0330,2024-11-10 14:25:00.000000,2024-11-10 14:45:44.498317,university
UN001,V0743,2024-11-10 14:30:00.000000,2024-11-10 15:21:52.485930,university
UN001,V1742,2024-11-10 14:32:00.000000,2024-11-10 14:59:17.955378,university
CO004,V2457,2024-11-10 14:36:00.000000,2024-11-10 15:21:41.830599,coffee_place
CO001,V0487,2024-11-10 14:37:00.000000,2024-11-10 15:13:22.228668,coffee_place
CO003,V0866,2024-11-10 14:42:00.000000,2024-11-10 15:31:59.102146,
CO000,V2764,2024-11-10 14:47:00.000000,2024-11-10 15:38:33.890130,coffee_place
CO004,V1766,2024-11-10 14:47:00.000000,2024-11-10 15:47:46.150781,coffee_place
CO000,V0462,2024-11-10 14:48:00.000000,2024-11-10 15:13:04.774299,coffee_place
UN000,V0620,2024-11-10 14:48:00.000000,2024-11-10 15:54:45.366918,university
UN002,V1955,2024-11-10 14:51:00.000000,2024-11-10 17:00:51.788816,university
UN003,V1742,2024-11-10 14:51:00.000000,2024-11-10 17:22:17.288282,university
UN003,V0256,2024-11-10 14:51:00.000000,2024-11-10 17:02:42.034714,university
CO002,V0196,2024-11-10 14:52:00.000000,2024-11-10 15:54:51.224138,coffee_place
CO002,V1712,2024-11-10 14:52:00.000000,2024-11-10 16:59:25.471329,coffee_place
CO002,V2620,2024-11-10 14:52:00.000000,2024-11-10 15:58:44.295332,coffee_place
UN003,V1472,2024-11-10 14:53:00.000000,2024-11-10 16:52:18.020142,university
CO003,V2059,2024-11-10 14:54:00.000000,2024-11-10 15:41:25.873130,coffee_place
UN002,V2027,2024-11-10 14:56:00.000000,2024-11-10 15:51:16.654455,university
CO004,V2958,2024-11-10 14:56:00.000000,2024-11-10 15:41:44.238966,coffee_place
UN000,V1981,2024-11-10 14:56:00.000000,2024-11-10 16:06:03.170320,university
CI001,V0858,2024-11-10 14:57:00.000000,2024-11-10 17:35:07.302132,cinema
CO004,V0655,2024-11-10 14:59:00.000000,2024-11-10 15:28:16.587529,coffee_place
CO001,V2736,2024-11-10 15:00:00.000000,2024-11-10 15:46:47.235488,coffee_place
CO000,V0761,2024-11-10 15:02:00.000000,2024-11-10 15:40:37.914210,coffee_place
UN001,V1242,2024-11-10 15:02:00.000000,2024-11-10 17:27:51.606977,university
CO004,V2472,2024-11-10 15:04:00.000000,2024-11-10 15:47:52.884620,coffee_place
CO002,V2465,2024-11-10 15:05:00.000000,2024-11-10 15:46:19.307480,coffee_place
CO002,V2532,2024-11-10 15:07:00.000000,2024-11-10 16:19:49.022686,coffee_place
CO002,V1187,2024-11-10 15:07:00.000000,2024-11-10 15:58:40.274920,coffee_place
CO003,V1072,2024-11-10 15:07:00.000000,2024-11-10 16:20:41.309455,coffee_place
CO003,V2430,2024-11-10 15:08:00.000000,2024-11-10 15:50:57.058403,coffee_place
CO000,V0568,2024-11-10 15:08:00.000000,2024-11-10 15:46:20.414186,coffee_place
CO003,V1530,2024-11-10 15:10:00.000000,2024-11-10 16:06:52.995942,coffee_place
CI001,V2289,2024-11-10 15:11:00.000000,2024-11-10 17:24:31.352683,cinema
CO001,V0068,2024-11-10 15:14:00.000000,2024-11-10 16:15:24.046097,coffee_place
UN001,V2376,2024-11-10 15:14:00.000000,2024-11-10 17:06:10.772737,university
UN004,V2509,2024-11-10 15:15:00.000000,2024-11-10 17:03:59.045954,university
CO002,V0478,2024-11-10 15:16:00.000000,2024-11-10 16:03:01.591644,coffee_place
CO000,V0277,2024-11-10 15:17:00.000000,2024-11-10 15:49:25.920628,coffee_place
CO001,V0551,2024-11-10 15:18:00.000000,2024-11-10 16:17:13.121921,coffee_place
CO001,V1470,2024-11-10 15:19:00.000000,2024-11-10 16:00:33.532438,coffee_place
CI003,V0213,2024-11-10 15:22:00.000000,2024-11-10 17:44:42.851885,cinema
CO000,V2768,2024-11-10 15:24:00.000000,2024-11-10 16:08:35.807970,coffee_place
CO004,V2388,2024-11-10 15:24:00.000000,2024-11-10 16:44:36.970427,coffee_place
CO002,V0205,2024-11-10 15:25:00.000000,2024-11-10 16:10:53.010714,coffee_place
CO003,V2737,2024-11-10 15:28:00.000000,2024-11-10 16:29:44.974657,coffee_place
CO000,V1336,2024-11-10 15:30:00.000000,2024-11-10 16:32:30.225165,coffee_place
CO004,V1650,2024-11-10 15:30:00.000000,2024-11-10 16:07:07.841816,coffee_place
CO004,V1342,2024-11-10 15:34:00.000000,2024-11-10 16:07:27.993639,coffee_place
UN001,V0993,2024-11-10 15:36:00.000000,2024-11-10 17:45:30.445225,university
UN002,V2401,2024-11-10 15:38:00.000000,2024-11-10 16:42:45.968635,university
CI004,V2423,2024-11-10 15:39:00.000000,2024-11-10 18:10:16.427947,cinema
UN004,V0727,2024-11-10 15:41:00.000000,2024-11-10 16:45:55.315443,university
CO004,V1676,2024-11-10 15:47:00.000000,2024-11-10 16:42:55.493965,coffee_place
CO003,V1076,2024-11-10 15:47:00.000000,2024-11-10 16:37:10.510493,coffee_place
CI002,V1160,2024-11-10 15:49:00.000000,2024-11-10 18:33:11.240874,cinema
CO002,V1712,2024-11-10 15:50:00.000000,2024-11-10 16:42:05.145372,coffee_place
UN002,V0868,2024-11-10 15:53:00.000000,2024-11-10 16:26:36.337351,university
CO004,V2930,2024-11-10 15:55:00.000000,2024-11-10 16:40:18.502971,coffee_place
UN001,V1652,2024-11-10 15:56:00.000000,2024-11-10 17:05:19.184222,university
CO000,V0990,2024-11-10 15:57:00.000000,2024-11-10 16:39:30.059172,coffee_place
CI000,V2881,2024-11-10 16:01:00.000000,2024-11-10 18:44:42.692321,cinema
UN000,V1085,2024-11-10 16:03:00.000000,2024-11-10 16:11:09.381545,university
CI004,V0411,2024-11-10 16:04:00.000000,2024-11-10 18:14:47.064530,cinema
CI004,V2418,2024-11-10 16:04:00.000000,2024-11-10 18:43:39.177921,cinema
CO004,V0171,2024-11-10 16:05:00.000000,2024-11-10 17:09:45.997511,coffee_place
CO002,V1467,2024-11-10 16:08:00.000000,2024-11-10 16:41:57.751073,coffee_place
CI000,V2120,2024-11-10 16:09:00.000000,2024-11-10 18:28:14.505029,cinema
UN002,V1626,2024-11-10 16:09:00.000000,2024-11-10 17:28:36.343715,university
