venue_id,visitor_id,visit_start_time,visit_end_time,venue_type
CO000,V1462,2024-10-28 07:19:00.000000,2024-10-28 08:14:05.743912,coffee_place
CO000,V0920,2024-10-28 07:20:00.000000,2024-10-28 08:21:05.092666,coffee_place
CO003,V1173,2024-10-28 07:22:00.000000,2024-10-28 08:02:26.903758,coffee_place
UN001,V0702,2024-10-28 07:24:00.000000,2024-10-28 08:45:23.749456,university
CO003,V0855,2024-10-28 07:25:00.000000,2024-10-28 07:43:47.277501,coffee_place
UN001,V0786,2024-10-28 07:26:00.000000,2024-10-28 08:03:54.436201,university
CO000,V1597,2024-10-28 07:26:00.000000,2024-10-28 08:18:13.083701,coffee_place
CO000,V2224,2024-10-28 07:28:00.000000,2024-10-28 07:33:00.000000,coffee_place
UN001,V2257,2024-10-28 07:29:00.000000,2024-10-28 11:20:24.509283,university
UN000,V1697,2024-10-28 07:29:00.000000,2024-10-28 08:51:55.212658,university
UN001,V1034,2024-10-28 07:30:00.000000,2024-10-28 09:30:09.521752,university
UN001,V2220,2024-10-28 07:30:00.000000,2024-10-28 12:07:16.525487,university
UN004,V0628,2024-10-28 07:31:00.000000,2024-10-28 10:38:25.820278,university
CO003,V0400,2024-10-28 07:34:00.000000,2024-10-28 08:09:41.609018,coffee_place
CI001,V0422,2024-10-28 07:35:00.000000,2024-10-28 10:21:22.313542,cinema
CO000,V2473,2024-10-28 07:36:00.000000,2024-10-28 09:26:48.038285,coffee_place
CO002,V2498,2024-10-28 07:39:00.000000,2024-10-28 07:44:00.000000,coffee_place
UN003,V2136,2024-10-28 07:40:00.000000,2024-10-28 08:35:25.639129,university
UN000,V1181,2024-10-28 07:41:00.000000,2024-10-28 09:06:06.390173,university
CO001,V1692,2024-10-28 07:43:00.000000,2024-10-28 08:19:32.034766,coffee_place
CO004,V1453,2024-10-28 07:43:00.000000,2024-10-28 08:44:41.059396,coffee_place
UN003,V2974,2024-10-28 07:44:00.000000,2024-10-28 09:57:51.286416,university
CO004,V0881,2024-10-28 07:44:00.000000,2024-10-28 08:13:39.547369,coffee_place
UN002,V2152,2024-10-28 07:45:00.000000,2024-10-28 09:04:44.079139,university
CO003,V0920,2024-10-28 07:45:00.000000,2024-10-28 08:35:15.312945,coffee_place
CO002,V1280,2024-10-28 07:47:00.000000,2024-10-28 08:26:49.215368,coffee_place
CO002,V1380,2024-10-28 07:49:00.000000,2024-10-28 08:46:30.927995,coffee_place
UN004,V0370,2024-10-28 07:49:00.000000,2024-10-28 09:46:01.072430,university
CO001,V0574,2024-10-28 07:49:00.000000,2024-10-28 08:43:09.084520,coffee_place
CO001,V0439,2024-10-28 07:49:00.000000,2024-10-28 08:13:07.868038,coffee_place
UN003,V1536,2024-10-28 07:51:00.000000,2024-10-28 11:23:12.127494,university
UN002,V1236,2024-10-28 07:51:00.000000,2024-10-28 08:52:21.151379,university
UN000,V1522,2024-10-28 07:51:00.000000,2024-10-28 09:36:50.438402,university
UN002,V1689,2024-10-28 07:53:00.000000,2024-10-28 10:12:00.673316,university
CO003,V0050,2024-10-28 07:54:00.000000,2024-10-28 08:57:35.012008,coffee_place
CO002,V1206,2024-10-28 07:54:00.000000,,coffee_place
UN004,V0059,2024-10-28 07:55:00.000000,2024-10-28 09:53:59.146714,university
CO001,V1903,2024-10-28 07:56:00.000000,2024-10-28 08:21:24.328035,coffee_place
CO004,V1334,2024-10-28 07:56:00.000000,2024-10-28 08:24:43.635109,coffee_place
CO004,V0967,2024-10-28 07:57:00.000000,2024-10-28 08:42:18.295895,coffee_place
CO000,V0669,2024-10-28 07:57:00.000000,2024-10-28 08:30:57.914213,coffee_place
UN002,V0497,2024-10-28 07:59:00.000000,2024-10-28 11:04:06.558746,university
CO004,V1308,2024-10-28 08:00:00.000000,2024-10-28 08:37:42.601968,coffee_place
UN000,V0196,2024-10-28 08:00:00.000000,2024-10-28 10:21:59.119844,university
UN000,V1849,2024-10-28 08:00:00.000000,2024-10-28 09:11:27.902520,university
UN004,V1620,2024-10-28 08:00:00.000000,2024-10-28 09:30:22.091750,university
UN003,V0622,2024-10-28 08:00:00.000000,2024-10-28 08:42:00.819272,university
UN001,V2906,2024-10-28 08:01:00.000000,2024-10-28 10:56:24.565283,university
UN004,V1693,2024-10-28 08:01:00.000000,2024-10-28 08:52:13.114603,university
CO002,V0966,2024-10-28 08:02:00.000000,2024-10-28 08:37:20.741470,coffee_place
UN003,V1979,2024-10-28 08:03:00.000000,2024-10-28 08:57:22.445852,university
UN001,V1612,2024-10-28 08:03:00.000000,2024-10-28 08:08:00.000000,university
UN000,V0288,2024-10-28 08:03:00.000000,2024-10-28 08:34:12.997016,university
CO003,V0928,2024-10-28 08:03:00.000000,2024-10-28 08:47:56.369337,coffee_place
CO000,V2796,2024-10-28 08:04:00.000000,2024-10-28 08:17:48.143312,coffee_place
CO001,V0779,2024-10-28 08:04:00.000000,2024-10-28 09:08:37.734117,coffee_place
UN003,V2762,2024-10-28 08:04:00.000000,2024-10-28 10:52:44.276415,university
UN003,V1034,2024-10-28 08:04:00.000000,2024-10-28 08:53:49.336198,university
UN000,V1628,2024-10-28 08:04:00.000000,2024-10-28 08:43:48.336872,university
CO002,V1804,2024-10-28 08:05:00.000000,2024-10-28 08:39:21.255436,coffee_place
UN003,V2986,2024-10-28 08:05:00.000000,2024-10-28 09:49:52.629028,university
UN004,V0253,2024-10-28 08:05:00.000000,2024-10-28 13:27:18.220563,university
CO000,V0306,2024-10-28 08:06:00.000000,2024-10-28 08:51:46.954071,coffee_place
UN002,V2599,2024-10-28 08:06:00.000000,2024-10-28 09:29:26.598345,university
UN000,V0604,2024-10-28 08:07:00.000000,2024-10-28 10:17:46.124630,university
UN003,V0136,2024-10-28 08:07:00.000000,2024-10-28 09:11:39.508941,university
UN004,V1509,2024-10-28 08:07:00.000000,2024-10-28 10:01:31.012927,university
UN003,V1999,2024-10-28 08:07:00.000000,2024-10-28 10:25:32.035905,university
CO002,V1585,2024-10-28 08:07:00.000000,2024-10-28 08:59:58.659519,coffee_place
CO004,V1555,2024-10-28 08:07:00.000000,2024-10-28 08:58:19.185084,coffee_place
UN000,V1017,2024-10-28 08:08:00.000000,2024-10-28 11:19:38.848870,university
UN001,V1370,2024-10-28 08:08:00.000000,2024-10-28 09:03:47.441867,university
UN003,V2680,2024-10-28 08:09:00.000000,2024-10-28 10:28:10.160178,university
UN003,V1956,2024-10-28 08:09:00.000000,2024-10-28 09:37:47.557354,university
CO001,V0926,2024-10-28 08:09:00.000000,2024-10-28 08:55:55.642124,coffee_place
UN003,V0855,2024-10-28 08:09:00.000000,2024-10-28 11:09:17.368779,university
UN000,V1465,2024-10-28 08:09:00.000000,2024-10-28 09:19:24.181078,university
UN000,V0591,2024-10-28 08:09:00.000000,2024-10-28 10:05:41.285223,university
UN003,V2124,2024-10-28 08:10:00.000000,2024-10-28 09:05:49.036691,university
UN003,V1312,2024-10-28 08:10:00.000000,2024-10-28 09:42:12.426711,university
UN003,V2343,2024-10-28 08:10:00.000000,2024-10-28 08:53:57.669317,university
UN003,V0805,2024-10-28 08:10:00.000000,2024-10-28 08:34:03.688794,university
UN002,V0393,2024-10-28 08:10:00.000000,2024-10-28 10:47:07.023612,university
UN002,V2287,2024-10-28 08:10:00.000000,2024-10-28 10:29:19.026739,university
UN003,V1000,2024-10-28 08:10:00.000000,2024-10-28 08:15:00.000000,university
CO004,V2713,2024-10-28 08:11:00.000000,2024-10-28 08:47:03.652153,coffee_place
UN003,V1021,2024-10-28 08:11:00.000000,2024-10-28 10:01:39.794084,university
UN003,V2259,2024-10-28 08:12:00.000000,2024-10-28 08:51:00.341982,university
UN002,V2813,2024-10-28 08:12:00.000000,2024-10-28 09:45:27.089319,university
UN002,V2190,2024-10-28 08:13:00.000000,2024-10-28 09:26:18.616894,university
UN000,V1706,2024-10-28 08:13:00.000000,2024-10-28 08:18:00.000000,university
UN002,V2165,2024-10-28 08:13:00.000000,2024-10-28 09:29:52.674557,university
CO002,V0343,2024-10-28 08:13:00.000000,2024-10-28 08:44:03.156985,coffee_place
UN002,V1000,2024-10-28 08:13:00.000000,2024-10-28 10:56:16.153967,university
UN001,V2814,2024-10-28 08:14:00.000000,2024-10-28 13:12:49.315725,university
UN003,V0703,2024-10-28 08:14:00.000000,2024-10-28 09:38:54.609652,university
UN003,V1220,2024-10-28 08:15:00.000000,2024-10-28 09:29:36.382552,university
UN000,V2768,2024-10-28 08:15:00.000000,2024-10-28 09:25:51.291382,university
CO001,V1521,2024-10-28 08:15:00.000000,2024-10-28 08:47:24.109579,coffee_place
UN004,V0511,2024-10-28 08:15:00.000000,2024-10-28 09:55:41.406153,university
UN003,V0050,2024-10-28 08:16:00.000000,2024-10-28 08:53:59.766556,university
UN000,V2895,2024-10-28 08:16:00.000000,2024-10-28 16:05:54.312788,university
UN000,V0952,2024-10-28 08:17:00.000000,2024-10-28 10:02:49.442192,university
UN004,V0071,2024-10-28 08:17:00.000000,2024-10-28 09:35:49.438606,university
UN001,V1972,2024-10-28 08:17:00.000000,2024-10-28 11:39:23.344660,university
UN004,V1955,2024-10-28 08:17:00.000000,2024-10-28 08:56:46.119584,university
UN002,V1176,2024-10-28 08:18:00.000000,2024-10-28 08:32:12.686157,university
UN003,V1696,2024-10-28 08:18:00.000000,2024-10-28 09:20:42.683108,university
UN002,V2476,2024-10-28 08:19:00.000000,2024-10-28 09:56:56.384664,university
UN003,V2591,2024-10-28 08:19:00.000000,2024-10-28 10:23:31.016555,university
UN002,V1317,2024-10-28 08:19:00.000000,2024-10-28 09:58:44.407911,university
UN001,V2872,2024-10-28 08:20:00.000000,2024-10-28 09:31:54.398415,university
UN003,V1659,2024-10-28 08:20:00.000000,2024-10-28 09:43:27.900492,university
UN003,V0366,2024-10-28 08:20:00.000000,2024-10-28 09:39:47.260589,university
CO002,V0906,2024-10-28 08:21:00.000000,2024-10-28 08:53:00.472566,coffee_place
UN001,V0950,2024-10-28 08:21:00.000000,2024-10-28 11:18:40.320579,university
UN004,V1779,2024-10-28 08:21:00.000000,2024-10-28 09:18:52.714754,university
CO004,V2611,2024-10-28 08:21:00.000000,2024-10-28 09:25:56.178275,coffee_place
UN001,V2050,2024-10-28 08:22:00.000000,2024-10-28 09:09:28.045335,university
UN002,V0891,2024-10-28 08:22:00.000000,2024-10-28 09:35:11.031997,university
UN004,V1264,2024-10-28 08:22:00.000000,2024-10-28 09:08:47.753846,university
UN003,V0355,2024-10-28 08:22:00.000000,2024-10-28 11:23:27.926786,university
CO002,V2742,2024-10-28 08:22:00.000000,2024-10-28 10:43:20.214565,coffee_place
CO004,V2947,2024-10-28 08:23:00.000000,2024-10-28 09:19:55.274100,coffee_place
CO003,V1109,2024-10-28 08:23:00.000000,2024-10-28 08:50:57.950661,coffee_place
UN004,V0418,2024-10-28 08:23:00.000000,2024-10-28 09:43:11.402725,university
UN001,V1200,2024-10-28 08:24:00.000000,2024-10-28 10:53:33.898635,university
UN002,V2053,2024-10-28 08:24:00.000000,2024-10-28 09:50:21.040296,university
UN004,V2086,2024-10-28 08:24:00.000000,2024-10-28 10:06:25.065471,university
UN004,V2496,2024-10-28 08:24:00.000000,2024-10-28 10:00:37.207399,university
UN001,V2206,2024-10-28 08:24:00.000000,2024-10-28 09:03:37.591942,university
UN004,V1574,2024-10-28 08:25:00.000000,2024-10-28 10:54:15.995913,university
UN000,V2281,2024-10-28 08:25:00.000000,2024-10-28 11:18:46.234366,university
UN004,V0089,2024-10-28 08:26:00.000000,2024-10-28 10:08:38.104536,university
UN004,V0767,2024-10-28 08:26:00.000000,2024-10-28 11:07:35.473518,university
UN004,V1798,2024-10-28 08:26:00.000000,2024-10-28 11:00:55.987821,university
UN000,V2514,2024-10-28 08:27:00.000000,2024-10-28 09:59:21.431327,university
UN001,V1557,2024-10-28 08:28:00.000000,2024-10-28 08:48:00.127535,university
UN000,V0665,2024-10-28 08:28:00.000000,2024-10-28 11:19:45.132632,university
UN003,V2644,2024-10-28 08:28:00.000000,2024-10-28 10:48:31.555914,university
UN002,V0463,2024-10-28 08:28:00.000000,2024-10-28 09:48:31.380949,university
UN001,V0209,2024-10-28 08:28:00.000000,2024-10-28 10:50:44.949647,university
UN002,V0672,2024-10-28 08:29:00.000000,2024-10-28 10:26:08.033844,university
UN002,V0326,2024-10-28 08:29:00.000000,2024-10-28 09:06:49.795737,university
UN001,V2027,2024-10-28 08:29:00.000000,2024-10-28 11:01:36.508459,university
CO003,V2603,2024-10-28 08:29:00.000000,2024-10-28 09:39:30.885642,coffee_place
UN001,V0197,2024-10-28 08:29:00.000000,2024-10-28 08:52:11.414329,university
CO004,V2056,2024-10-28 08:29:00.000000,2024-10-28 09:01:16.840787,coffee_place
CI004,V2134,2024-10-28 08:30:00.000000,2024-10-28 11:00:01.727007,cinema
UN000,V2225,2024-10-28 08:30:00.000000,2024-10-28 13:24:24.726339,university
CO003,V1139,2024-10-28 08:30:00.000000,2024-10-28 09:11:36.963366,coffee_place
UN002,V0089,2024-10-28 08:30:00.000000,2024-10-28 09:14:03.626989,university
UN003,V0678,2024-10-28 08:30:00.000000,2024-10-28 09:56:52.849599,university
UN004,V1907,2024-10-28 08:31:00.000000,2024-10-28 09:43:05.512246,university
UN002,V1928,2024-10-28 08:32:00.000000,2024-10-28 10:04:18.626741,university
UN002,V0212,2024-10-28 08:32:00.000000,2024-10-28 09:44:48.332501,university
UN001,V1905,2024-10-28 08:32:00.000000,2024-10-28 10:46:49.093331,university
UN002,V1077,2024-10-28 08:32:00.000000,2024-10-28 13:38:43.381691,university
UN003,V0272,2024-10-28 08:33:00.000000,2024-10-28 11:15:46.033447,university
UN001,V1251,2024-10-28 08:33:00.000000,2024-10-28 08:58:39.755899,university
UN003,V1184,2024-10-28 08:33:00.000000,2024-10-28 10:45:01.553882,university
UN004,V0953,2024-10-28 08:34:00.000000,2024-10-28 10:06:55.189321,university
UN003,V1908,2024-10-28 08:35:00.000000,2024-10-28 09:48:19.648218,university
UN000,V1894,2024-10-28 08:35:00.000000,2024-10-28 11:13:54.662037,university
CO000,V2267,2024-10-28 08:37:00.000000,2024-10-28 09:19:22.401450,coffee_place
UN004,V0646,2024-10-28 08:37:00.000000,2024-10-28 10:20:47.682714,university
CO001,V0446,2024-10-28 08:37:00.000000,2024-10-28 09:18:01.857230,coffee_place
CO004,V0877,2024-10-28 08:38:00.000000,2024-10-28 09:16:47.542293,coffee_place
UN003,V1208,2024-10-28 08:38:00.000000,2024-10-28 10:33:31.416602,university
CO003,V2665,2024-10-28 08:38:00.000000,2024-10-28 09:20:28.570233,coffee_place
UN003,V2833,2024-10-28 08:38:00.000000,2024-10-28 11:01:47.971460,university
UN004,V0821,2024-10-28 08:39:00.000000,2024-10-28 14:18:26.246272,university
UN002,V2421,2024-10-28 08:39:00.000000,2024-10-28 10:36:56.007585,university
UN000,V1021,2024-10-28 08:39:00.000000,2024-10-28 11:27:16.063407,university
UN003,V1007,2024-10-28 08:39:00.000000,2024-10-28 08:44:00.000000,university
UN001,V0894,2024-10-28 08:40:00.000000,2024-10-28 10:31:33.430578,university
UN003,V0057,2024-10-28 08:40:00.000000,2024-10-28 11:03:16.837862,university
UN000,V1496,2024-10-28 08:41:00.000000,2024-10-28 09:32:50.233366,university
UN000,V0840,2024-10-28 08:41:00.000000,2024-10-28 10:18:12.215827,university
CO004,V0377,2024-10-28 08:41:00.000000,2024-10-28 09:07:25.105181,coffee_place
CO004,V1810,2024-10-28 08:41:00.000000,2024-10-28 09:32:13.680151,coffee_place
UN001,V0702,2024-10-28 08:41:00.000000,2024-10-28 10:27:26.625317,university
UN000,V2435,2024-10-28 08:42:00.000000,2024-10-28 10:40:49.590884,university
UN002,V1907,2024-10-28 08:42:00.000000,2024-10-28 11:45:48.516557,university
UN003,V0583,2024-10-28 08:42:00.000000,2024-10-28 09:45:40.071281,university
UN003,V2609,2024-10-28 08:43:00.000000,2024-10-28 09:59:13.293626,university
UN002,V1929,2024-10-28 08:43:00.000000,2024-10-28 10:35:14.422824,university
UN004,V1071,2024-10-28 08:43:00.000000,2024-10-28 10:43:24.177733,university
UN001,V0122,2024-10-28 08:44:00.000000,2024-10-28 08:49:11.611950,university
UN001,V1160,2024-10-28 08:44:00.000000,2024-10-28 10:57:17.670666,university
UN003,V2186,2024-10-28 08:44:00.000000,2024-10-28 09:55:59.024132,university
CO003,V1475,2024-10-28 08:44:00.000000,2024-10-28 09:18:51.865806,coffee_place
UN002,V1456,2024-10-28 08:45:00.000000,2024-10-28 09:31:00.930770,university
CO002,V2603,2024-10-28 08:45:00.000000,2024-10-28 09:04:09.182224,coffee_place
UN000,V2632,2024-10-28 08:45:00.000000,2024-10-28 09:44:16.228995,university
UN001,V2225,2024-10-28 08:46:00.000000,2024-10-28 12:01:16.053345,university
UN004,V1510,2024-10-28 08:46:00.000000,2024-10-28 10:39:02.321361,university
UN000,V0615,2024-10-28 08:46:00.000000,2024-10-28 09:22:42.268619,university
UN002,V2013,2024-10-28 08:46:00.000000,2024-10-28 10:50:57.246486,university
UN001,V0966,2024-10-28 08:46:00.000000,2024-10-28 10:44:19.324238,university
UN004,V2669,2024-10-28 08:47:00.000000,2024-10-28 11:31:47.432735,university
UN003,V0209,2024-10-28 08:47:00.000000,2024-10-28 11:06:02.901910,university
UN003,V2808,2024-10-28 08:48:00.000000,2024-10-28 14:26:30.427954,university
UN004,V1290,2024-10-28 08:48:00.000000,2024-10-28 10:20:25.804897,university
UN001,V0171,2024-10-28 08:49:00.000000,2024-10-28 09:22:16.612217,university
UN003,V1085,2024-10-28 08:49:00.000000,2024-10-28 10:46:38.592212,university
UN002,V2266,2024-10-28 08:49:00.000000,2024-10-28 12:37:48.620162,university
UN003,V2826,2024-10-28 08:49:00.000000,2024-10-28 10:00:34.026083,university
UN002,V1948,2024-10-28 08:50:00.000000,2024-10-28 09:54:01.695831,university
UN000,V1384,2024-10-28 08:50:00.000000,2024-10-28 08:55:00.000000,university
CO003,V1879,2024-10-28 08:51:00.000000,2024-10-28 09:24:31.961224,coffee_place
CO004,V1964,2024-10-28 08:51:00.000000,2024-10-28 09:38:26.028745,coffee_place
UN004,V0200,2024-10-28 08:51:00.000000,2024-10-28 10:30:43.825160,university
UN003,V2136,2024-10-28 08:51:00.000000,2024-10-28 09:04:07.861968,university
UN001,V0096,2024-10-28 08:51:00.000000,2024-10-28 10:03:37.059966,university
UN000,V1380,2024-10-28 08:51:00.000000,2024-10-28 09:22:29.260988,university
UN000,V0417,2024-10-28 08:52:00.000000,2024-10-28 09:16:58.824870,university
CO004,V2746,2024-10-28 08:52:00.000000,2024-10-28 09:50:31.749894,coffee_place
UN001,V0256,2024-10-28 08:52:00.000000,2024-10-28 10:27:57.174419,university
UN002,V0739,2024-10-28 08:52:00.000000,2024-10-28 10:27:28.475829,university
UN001,V2255,2024-10-28 08:53:00.000000,2024-10-28 09:51:33.591357,university
UN002,V1722,2024-10-28 08:53:00.000000,2024-10-28 10:07:09.385021,university
UN001,V2090,2024-10-28 08:53:00.000000,,university
UN003,V2219,2024-10-28 08:54:00.000000,2024-10-28 09:06:15.194255,university
UN001,V1384,2024-10-28 08:55:00.000000,2024-10-28 10:26:18.211515,university
UN002,V2224,2024-10-28 08:55:00.000000,2024-10-28 10:22:50.019015,university
UN002,V2915,2024-10-28 08:55:00.000000,2024-10-28 11:10:53.873275,university
UN000,V2265,2024-10-28 08:55:00.000000,2024-10-28 10:03:31.423204,university
UN001,V1479,2024-10-28 08:55:00.000000,2024-10-28 09:52:51.648775,university
CO001,V1877,2024-10-28 08:56:00.000000,2024-10-28 09:35:28.922954,coffee_place
UN002,V2151,2024-10-28 08:56:00.000000,2024-10-28 10:18:39.023797,university
UN001,V2774,2024-10-28 08:56:00.000000,2024-10-28 10:31:23.969625,university
UN003,V0357,2024-10-28 08:57:00.000000,2024-10-28 11:02:20.458619,university
UN000,V2529,2024-10-28 08:57:00.000000,2024-10-28 10:07:51.362939,university
UN004,V2335,2024-10-28 08:57:00.000000,2024-10-28 10:44:40.830980,university
UN004,V1490,2024-10-28 08:57:00.000000,2024-10-28 10:42:21.353601,university
UN001,V2687,2024-10-28 08:57:00.000000,2024-10-28 10:09:06.927764,university
UN003,V2012,2024-10-28 08:58:00.000000,2024-10-28 11:14:59.623107,university
UN003,V2326,2024-10-28 08:58:00.000000,2024-10-28 10:38:27.101756,university
CO003,V1210,2024-10-28 08:59:00.000000,2024-10-28 10:02:46.105779,coffee_place
UN000,V0786,2024-10-28 08:59:00.000000,2024-10-28 11:01:35.193968,university
UN002,V2632,2024-10-28 08:59:00.000000,2024-10-28 09:36:17.140791,university
UN001,V0138,2024-10-28 08:59:00.000000,2024-10-28 10:35:33.697601,university
CO001,V0870,2024-10-28 08:59:00.000000,2024-10-28 09:45:34.698931,coffee_place
UN002,V2652,2024-10-28 08:59:00.000000,2024-10-28 10:45:44.644676,university
UN003,V0609,2024-10-28 08:59:00.000000,2024-10-28 09:57:33.776077,university
UN003,V1704,2024-10-28 08:59:00.000000,2024-10-28 10:14:23.660962,university
UN000,V0019,2024-10-28 09:00:00.000000,2024-10-28 09:33:19.308631,university
UN003,V1927,2024-10-28 09:00:00.000000,2024-10-28 11:38:50.961452,university
UN001,V1427,2024-10-28 09:00:00.000000,2024-10-28 10:02:41.282053,university
UN002,V1590,2024-10-28 09:00:00.000000,2024-10-28 11:30:02.830407,university
UN004,V2216,2024-10-28 09:00:00.000000,2024-10-28 09:42:00.171133,university
UN002,V1843,2024-10-28 09:01:00.000000,2024-10-28 10:22:45.936343,university
UN001,V2186,2024-10-28 09:01:00.000000,2024-10-28 10:01:33.946264,university
UN000,V1597,2024-10-28 09:01:00.000000,2024-10-28 09:06:00.000000,university
UN003,V0356,2024-10-28 09:01:00.000000,2024-10-28 09:47:55.942163,university
UN002,V0254,2024-10-28 09:03:00.000000,2024-10-28 10:14:47.397146,university
UN003,V1269,2024-10-28 09:03:00.000000,2024-10-28 10:57:08.523778,university
UN004,V0937,2024-10-28 09:03:00.000000,2024-10-28 11:43:52.808342,university
UN004,V0010,2024-10-28 09:04:00.000000,2024-10-28 11:34:37.434100,university
CO003,V0487,2024-10-28 09:04:00.000000,2024-10-28 11:53:52.561024,coffee_place
CO001,V2823,2024-10-28 09:04:00.000000,2024-10-28 10:18:14.742677,coffee_place
UN001,V2407,2024-10-28 09:04:00.000000,2024-10-28 10:30:58.025606,university
UN003,V0481,2024-10-28 09:04:00.000000,2024-10-28 09:58:10.882816,university
UN002,V2116,2024-10-28 09:04:00.000000,2024-10-28 11:17:18.017160,university
UN000,V2678,2024-10-28 09:04:00.000000,2024-10-28 10:54:33.715624,university
CO000,V2251,2024-10-28 09:04:00.000000,2024-10-28 10:09:16.495384,coffee_place
UN001,V1820,2024-10-28 09:05:00.000000,2024-10-28 11:50:30.904588,university
UN002,V2326,2024-10-28 09:05:00.000000,2024-10-28 10:16:56.843917,university
CO001,V2117,2024-10-28 09:06:00.000000,2024-10-28 09:34:46.506845,coffee_place
