venue_id,visitor_id,visit_start_time,visit_end_time,venue_type
CO004,V2535,2024-11-03 08:22:00.000000,2024-11-03 09:30:48.466224,coffee_place
CO004,V2460,2024-11-03 08:25:00.000000,2024-11-03 09:03:54.132109,coffee_place
CO004,V2224,2024-11-03 08:25:00.000000,2024-11-03 09:03:08.406160,coffee_place
CO001,V1042,2024-11-03 08:26:00.000000,2024-11-03 09:22:08.559163,coffee_place
CO004,V2914,2024-11-03 08:28:00.000000,2024-11-03 09:00:46.990445,coffee_place
CO002,V2958,2024-11-03 08:29:00.000000,2024-11-03 09:32:58.890000,coffee_place
UN000,V1759,2024-11-03 08:30:00.000000,2024-11-03 11:04:38.174055,university
CO002,V2048,2024-11-03 08:32:00.000000,2024-11-03 09:35:14.866679,coffee_place
UN000,V1835,2024-11-03 08:33:00.000000,2024-11-03 09:28:28.970274,university
UN000,V0135,2024-11-03 08:34:00.000000,2024-11-03 10:06:31.449047,university
CO004,V0195,2024-11-03 08:36:00.000000,2024-11-03 10:04:20.303989,coffee_place
CO003,V1702,2024-11-03 08:38:00.000000,2024-11-03 11:33:47.257128,coffee_place
UN004,V1638,2024-11-03 08:38:00.000000,2024-11-03 10:20:41.212623,university
CO001,V2161,2024-11-03 08:38:00.000000,2024-11-03 09:43:13.723165,coffee_place
UN004,V0071,2024-11-03 08:39:00.000000,2024-11-03 11:47:29.345477,university
CI004,V1893,2024-11-03 08:39:00.000000,2024-11-03 11:35:39.633358,cinema
UN000,V0221,2024-11-03 08:40:00.000000,2024-11-03 11:24:48.422298,university
CO002,V1905,2024-11-03 08:40:00.000000,2024-11-03 09:24:52.392397,coffee_place
CO003,V0239,2024-11-03 08:41:00.000000,2024-11-03 09:24:11.880833,coffee_place
CO000,V1817,2024-11-03 08:41:00.000000,2024-11-03 09:16:51.953086,coffee_place
CO000,V0168,2024-11-03 08:43:00.000000,2024-11-03 09:33:08.960750,coffee_place
CO000,V1688,2024-11-03 08:45:00.000000,2024-11-03 09:27:13.291709,coffee_place
CO001,V2251,2024-11-03 08:48:00.000000,2024-11-03 09:33:52.259593,coffee_place
CO003,V2122,2024-11-03 08:48:00.000000,2024-11-03 09:35:30.305758,coffee_place
UN004,V2336,2024-11-03 08:49:00.000000,2024-11-03 10:41:15.070898,university
CO000,V1692,2024-11-03 08:50:00.000000,2024-11-03 09:32:32.631235,coffee_place
CO002,V0329,2024-11-03 08:52:00.000000,2024-11-03 09:28:05.080712,coffee_place
UN004,V0025,2024-11-03 08:59:00.000000,2024-11-03 10:50:16.853053,university
UN003,V1759,2024-11-03 09:03:00.000000,2024-11-03 10:26:15.113665,university
CO000,V0144,2024-11-03 09:04:00.000000,2024-11-03 09:49:01.435389,coffee_place
CO003,V1456,2024-11-03 09:04:00.000000,2024-11-03 09:36:51.235357,coffee_place
CO004,V2648,2024-11-03 09:04:00.000000,2024-11-03 09:51:35.330122,coffee_place
CO003,V2127,2024-11-03 09:04:00.000000,2024-11-03 10:04:20.996999,coffee_place
CO002,V2420,2024-11-03 09:05:00.000000,2024-11-03 09:28:47.890084,coffee_place
CO004,V2531,2024-11-03 09:05:00.000000,2024-11-03 09:38:25.944703,coffee_place
UN004,V2269,2024-11-03 09:09:00.000000,2024-11-03 12:31:48.470844,university
CO004,V2936,2024-11-03 09:10:00.000000,2024-11-03 10:19:02.225568,coffee_place
UN002,V1884,2024-11-03 09:11:00.000000,2024-11-03 09:54:53.421179,university
CO001,V2075,2024-11-03 09:12:00.000000,2024-11-03 10:12:36.781962,coffee_place
CI003,V2957,2024-11-03 09:12:00.000000,2024-11-03 11:28:50.482863,cinema
CO003,V0565,2024-11-03 09:13:00.000000,2024-11-03 10:14:22.293379,coffee_place
CO004,V1845,2024-11-03 09:13:00.000000,2024-11-03 09:38:41.055520,coffee_place
CO003,V0909,2024-11-03 09:13:00.000000,2024-11-03 09:58:47.022969,coffee_place
UN003,V2336,2024-11-03 09:15:00.000000,2024-11-03 09:57:22.681696,university
UN003,V1436,2024-11-03 09:16:00.000000,2024-11-03 11:32:58.311270,university
CO004,V2224,2024-11-03 09:17:00.000000,2024-11-03 09:46:40.654630,coffee_place
CO000,V0950,2024-11-03 09:18:00.000000,2024-11-03 09:59:57.525202,coffee_place
UN004,V0135,2024-11-03 09:18:00.000000,2024-11-03 11:02:30.520643,university
CO003,V2420,2024-11-03 09:21:00.000000,2024-11-03 11:42:55.692161,coffee_place
CO001,V2292,2024-11-03 09:22:00.000000,2024-11-03 11:00:39.580211,coffee_place
CO004,V2015,2024-11-03 09:23:00.000000,2024-11-03 09:48:58.198390,coffee_place
CO001,V0655,2024-11-03 09:24:00.000000,2024-11-03 10:03:27.428070,coffee_place
CO003,V2589,2024-11-03 09:26:00.000000,2024-11-03 09:33:08.693917,coffee_place
UN003,V2590,2024-11-03 09:28:00.000000,2024-11-03 10:28:28.305205,university
UN001,V0158,2024-11-03 09:28:00.000000,2024-11-03 11:14:16.049944,university
CO004,V0950,2024-11-03 09:30:00.000000,2024-11-03 12:09:35.805279,coffee_place
UN004,V1522,2024-11-03 09:33:00.000000,2024-11-03 10:21:24.067672,university
CI003,V2817,2024-11-03 09:35:00.000000,2024-11-03 12:15:57.963601,cinema
CO004,V2823,2024-11-03 09:36:00.000000,2024-11-03 10:13:27.552256,coffee_place
UN002,V2640,2024-11-03 09:36:00.000000,2024-11-03 11:00:45.191846,university
UN000,V2998,2024-11-03 09:37:00.000000,2024-11-03 11:51:30.562120,university
CO003,V2031,2024-11-03 09:38:00.000000,2024-11-03 10:27:54.448674,coffee_place
CO003,V2947,2024-11-03 09:39:00.000000,2024-11-03 10:09:18.185240,coffee_place
CO002,V1040,2024-11-03 09:44:00.000000,2024-11-03 10:14:00.601512,coffee_place
CO003,V1342,2024-11-03 09:45:00.000000,2024-11-03 10:21:10.245607,coffee_place
UN003,V1905,2024-11-03 09:46:00.000000,2024-11-03 11:12:28.321636,university
UN001,V1806,2024-11-03 09:47:00.000000,2024-11-03 11:03:45.703791,university
UN003,V0862,2024-11-03 09:47:00.000000,2024-11-03 10:15:26.167041,university
CO000,V1290,2024-11-03 09:48:00.000000,2024-11-03 10:35:47.231089,coffee_place
CO004,V0670,2024-11-03 09:49:00.000000,,coffee_place
CO004,V1947,2024-11-03 09:50:00.000000,2024-11-03 10:43:04.439886,coffee_place
CO000,V1074,2024-11-03 09:53:00.000000,2024-11-03 10:53:50.085218,coffee_place
CO003,V0779,2024-11-03 09:57:00.000000,2024-11-03 10:55:21.834371,coffee_place
CO001,V0565,2024-11-03 09:57:00.000000,2024-11-03 13:15:31.246741,coffee_place
CO004,V1058,2024-11-03 09:58:00.000000,2024-11-03 12:30:27.387814,coffee_place
CO003,V1040,2024-11-03 10:01:00.000000,2024-11-03 10:25:55.407254,coffee_place
CO003,V0573,2024-11-03 10:01:00.000000,2024-11-03 10:54:18.610181,coffee_place
UN003,V2801,2024-11-03 10:02:00.000000,2024-11-03 11:35:28.238921,university
CO000,V2349,2024-11-03 10:03:00.000000,2024-11-03 10:54:41.665503,coffee_place
CO003,V2490,2024-11-03 10:05:00.000000,2024-11-03 10:32:35.936339,coffee_place
UN000,V0158,2024-11-03 10:09:00.000000,2024-11-03 13:10:01.530536,university
CO004,V0424,2024-11-03 10:10:00.000000,2024-11-03 11:14:48.053481,coffee_place
CO004,V1456,2024-11-03 10:12:00.000000,2024-11-03 10:38:53.687108,coffee_place
CO002,V2522,2024-11-03 10:12:00.000000,2024-11-03 10:45:54.134000,coffee_place
CO002,V0655,2024-11-03 10:15:00.000000,2024-11-03 10:30:02.182613,
CO003,V1606,2024-11-03 10:16:00.000000,2024-11-03 11:18:58.602262,coffee_place
CI002,V2873,2024-11-03 10:18:00.000000,2024-11-03 12:30:33.517471,cinema
CO004,V0697,2024-11-03 10:19:00.000000,2024-11-03 10:58:44.300183,coffee_place
UN000,V1908,2024-11-03 10:19:00.000000,2024-11-03 12:05:47.878821,university
UN001,V2811,2024-11-03 10:20:00.000000,2024-11-03 12:37:08.697519,university
CO001,V0780,2024-11-03 10:20:00.000000,,coffee_place
UN002,V0206,2024-11-03 10:21:00.000000,2024-11-03 10:44:56.252506,university
UN000,V1719,2024-11-03 10:22:00.000000,2024-11-03 11:04:16.119874,university
CI003,V0536,2024-11-03 10:22:00.000000,2024-11-03 13:26:29.233631,cinema
UN003,V0221,2024-11-03 10:24:00.000000,2024-11-03 11:30:31.227293,university
CO000,V1210,2024-11-03 10:29:00.000000,2024-11-03 11:01:25.137652,coffee_place
CO003,V2775,2024-11-03 10:31:00.000000,2024-11-03 11:13:46.187486,coffee_place
CO004,V0470,2024-11-03 10:32:00.000000,2024-11-03 11:13:25.851660,coffee_place
CO002,V1330,2024-11-03 10:32:00.000000,2024-11-03 11:19:08.906486,coffee_place
CO002,V2577,2024-11-03 10:34:00.000000,2024-11-03 11:33:21.117395,coffee_place
UN000,V0463,2024-11-03 10:34:00.000000,2024-11-03 11:48:54.975966,university
UN004,V2810,2024-11-03 10:36:00.000000,2024-11-03 11:49:05.909592,university
CO001,V0385,2024-11-03 10:37:00.000000,2024-11-03 11:13:27.621097,coffee_place
CO002,V1316,2024-11-03 10:38:00.000000,2024-11-03 11:11:17.776580,coffee_place
CO001,V1753,2024-11-03 10:38:00.000000,2024-11-03 11:19:18.262570,coffee_place
UN001,V0733,2024-11-03 10:39:00.000000,2024-11-03 11:44:03.001452,university
CO003,V1727,2024-11-03 10:39:00.000000,2024-11-03 11:42:45.834640,coffee_place
CO000,V2057,2024-11-03 10:39:00.000000,2024-11-03 11:27:25.500361,coffee_place
UN003,V1328,2024-11-03 10:40:00.000000,2024-11-03 12:08:31.333108,university
UN004,V1597,2024-11-03 10:41:00.000000,2024-11-03 12:44:17.583349,university
CO003,V0086,2024-11-03 10:42:00.000000,2024-11-03 11:42:37.526902,coffee_place
UN000,V2425,2024-11-03 10:42:00.000000,2024-11-03 12:48:52.693433,university
UN001,V0221,2024-11-03 10:43:00.000000,2024-11-03 11:00:46.958488,university
CO004,V0650,2024-11-03 10:45:00.000000,2024-11-03 11:40:39.621759,coffee_place
CO004,V1517,2024-11-03 10:45:00.000000,2024-11-03 11:19:09.173866,coffee_place
UN001,V0071,2024-11-03 10:46:00.000000,2024-11-03 11:54:06.218647,university
CO001,V0990,2024-11-03 10:47:00.000000,2024-11-03 11:13:00.131981,coffee_place
CO001,V0599,2024-11-03 10:47:00.000000,2024-11-03 11:46:33.743420,coffee_place
CO004,V2802,2024-11-03 10:47:00.000000,2024-11-03 11:38:28.932988,coffee_place
UN004,V2459,2024-11-03 10:47:00.000000,2024-11-03 12:24:34.300430,university
UN000,V2783,2024-11-03 10:48:00.000000,2024-11-03 12:38:49.763858,university
CO004,V1599,2024-11-03 10:48:00.000000,2024-11-03 13:06:48.546851,coffee_place
CO001,V1893,2024-11-03 10:50:00.000000,2024-11-03 11:25:29.346167,coffee_place
UN004,V0158,2024-11-03 10:58:00.000000,2024-11-03 12:41:45.487381,university
UN003,V1914,2024-11-03 10:58:00.000000,2024-11-03 13:23:40.963182,university
CO004,V1727,2024-11-03 10:58:00.000000,2024-11-03 11:43:30.870174,coffee_place
UN004,V1436,2024-11-03 11:08:00.000000,2024-11-03 11:55:08.141409,university
UN000,V1772,2024-11-03 11:10:00.000000,2024-11-03 13:43:23.289739,university
CO004,V2112,2024-11-03 11:12:00.000000,2024-11-03 12:10:18.033578,coffee_place
UN003,V1813,2024-11-03 11:12:00.000000,2024-11-03 14:02:14.197187,university
UN000,V2068,2024-11-03 11:14:00.000000,2024-11-03 12:15:14.184874,university
UN003,V2134,2024-11-03 11:16:00.000000,2024-11-03 14:57:01.675672,university
UN000,V2957,2024-11-03 11:18:00.000000,2024-11-03 12:53:57.053184,university
UN004,V0481,2024-11-03 11:19:00.000000,2024-11-03 13:51:26.534609,university
UN000,V0533,2024-11-03 11:27:00.000000,2024-11-03 13:08:39.538294,university
UN002,V2332,2024-11-03 11:30:00.000000,2024-11-03 12:56:21.658053,university
UN002,V2811,2024-11-03 11:31:00.000000,2024-11-03 13:49:12.343040,university
UN002,V2332,2024-11-03 11:39:00.000000,2024-11-03 13:08:19.879204,university
UN002,V1316,2024-11-03 11:42:00.000000,2024-11-03 12:52:36.848230,university
UN001,V2287,2024-11-03 11:43:00.000000,2024-11-03 13:34:13.781498,university
UN002,V0004,2024-11-03 11:48:00.000000,2024-11-03 13:09:51.508999,university
UN001,V1831,2024-11-03 11:50:00.000000,2024-11-03 12:50:43.841258,university
UN001,V1831,2024-11-03 11:52:00.000000,2024-11-03 14:37:23.330630,university
UN001,V0532,2024-11-03 11:53:00.000000,2024-11-03 12:24:52.877643,university
UN002,V1638,2024-11-03 11:54:00.000000,2024-11-03 12:13:09.298977,university
UN002,V0862,2024-11-03 11:59:00.000000,2024-11-03 14:47:18.600759,university
CO000,V2737,2024-11-03 11:59:00.000000,2024-11-03 12:53:02.803376,coffee_place
CI003,V2227,2024-11-03 12:03:00.000000,2024-11-03 14:22:01.844323,cinema
CO002,V0415,2024-11-03 12:08:00.000000,2024-11-03 12:49:53.836239,coffee_place
UN004,V2810,2024-11-03 12:08:00.000000,2024-11-03 13:46:57.638437,university
UN004,V1835,2024-11-03 12:10:00.000000,2024-11-03 13:09:43.927585,university
CI002,V0303,2024-11-03 12:12:00.000000,2024-11-03 14:50:01.719884,cinema
UN001,V2459,2024-11-03 12:14:00.000000,2024-11-03 15:32:43.669365,university
CO003,V1211,2024-11-03 12:20:00.000000,2024-11-03 12:57:35.413498,coffee_place
UN003,V2998,2024-11-03 12:35:00.000000,2024-11-03 13:24:40.771533,university
UN004,V0096,2024-11-03 12:35:00.000000,2024-11-03 15:06:53.769725,university
CI004,V1342,2024-11-03 12:36:00.000000,2024-11-03 15:28:24.499478,cinema
UN002,V0733,2024-11-03 12:37:00.000000,2024-11-03 13:52:46.186187,university
UN002,V0533,2024-11-03 12:50:00.000000,2024-11-03 15:36:50.324177,university
UN004,V0791,2024-11-03 12:58:00.000000,2024-11-03 15:05:12.733039,university
UN004,V2116,2024-11-03 12:59:00.000000,2024-11-03 14:35:41.350949,university
CI000,V1119,2024-11-03 13:02:00.000000,2024-11-03 21:01:19.722081,cinema
UN004,V0110,2024-11-03 13:02:00.000000,2024-11-03 15:28:45.840721,university
UN003,V0071,2024-11-03 13:04:00.000000,2024-11-03 14:42:08.568804,university
UN002,V2269,2024-11-03 13:04:00.000000,2024-11-03 15:02:01.265673,university
UN001,V1631,2024-11-03 13:07:00.000000,2024-11-03 14:02:55.913644,university
UN004,V2134,2024-11-03 13:08:00.000000,2024-11-03 16:25:45.979263,university
CO003,V1693,2024-11-03 13:12:00.000000,2024-11-03 14:01:26.532507,coffee_place
UN003,V1813,2024-11-03 13:13:00.000000,2024-11-03 18:27:49.848261,university
UN001,V2910,2024-11-03 13:15:00.000000,2024-11-03 15:02:25.205702,university
UN001,V0791,2024-11-03 13:16:00.000000,2024-11-03 15:21:25.603138,university
UN002,V1894,2024-11-03 13:21:00.000000,2024-11-03 15:00:02.704391,university
UN003,V0218,2024-11-03 13:22:00.000000,2024-11-03 14:22:42.715122,university
UN004,V2691,2024-11-03 13:29:00.000000,2024-11-03 15:30:10.138077,university
UN003,V1914,2024-11-03 13:30:00.000000,2024-11-03 15:29:13.562231,university
UN003,V1465,2024-11-03 13:31:00.000000,2024-11-03 15:21:07.878500,university
UN003,V2801,2024-11-03 13:32:00.000000,2024-11-03 15:34:49.279642,university
UN000,V1522,2024-11-03 13:38:00.000000,2024-11-03 15:06:46.046592,university
CO003,V1290,2024-11-03 13:42:00.000000,2024-11-03 14:20:46.456280,coffee_place
UN004,V1328,2024-11-03 13:43:00.000000,2024-11-03 15:00:51.513496,university
UN000,V0018,2024-11-03 13:43:00.000000,2024-11-03 17:06:43.718741,university
UN004,V1846,2024-11-03 13:48:00.000000,2024-11-03 16:19:59.976577,university
UN003,V2509,2024-11-03 13:58:00.000000,2024-11-03 15:07:25.530232,university
UN002,V2509,2024-11-03 14:00:00.000000,2024-11-03 15:41:05.027207,university
CO000,V0914,2024-11-03 14:01:00.000000,2024-11-03 15:00:32.855604,coffee_place
UN003,V0050,2024-11-03 14:01:00.000000,2024-11-03 16:17:14.002591,university
CO003,V0870,2024-11-03 14:01:00.000000,2024-11-03 14:47:39.374537,coffee_place
CO001,V2829,2024-11-03 14:04:00.000000,2024-11-03 15:05:48.429028,coffee_place
CO000,V1013,2024-11-03 14:05:00.000000,2024-11-03 14:51:55.000062,coffee_place
CO002,V0296,2024-11-03 14:07:00.000000,,coffee_place
CO001,V0333,2024-11-03 14:07:00.000000,2024-11-03 14:52:51.348771,coffee_place
CO000,V0574,2024-11-03 14:10:00.000000,,coffee_place
CO002,V0622,2024-11-03 14:13:00.000000,2024-11-03 15:11:49.036312,coffee_place
CO003,V0555,2024-11-03 14:13:00.000000,2024-11-03 15:25:19.141933,coffee_place
CO003,V0296,2024-11-03 14:16:00.000000,2024-11-03 14:53:06.531018,coffee_place
CO003,V2275,2024-11-03 14:20:00.000000,2024-11-03 14:32:38.742479,coffee_place
CO000,V1225,2024-11-03 14:21:00.000000,2024-11-03 14:32:09.958805,coffee_place
CO000,V2775,2024-11-03 14:21:00.000000,2024-11-03 15:05:45.110355,coffee_place
CO001,V2577,2024-11-03 14:21:00.000000,2024-11-03 15:03:18.353944,coffee_place
UN000,V0733,2024-11-03 14:24:00.000000,2024-11-03 14:38:49.292998,university
CO001,V2589,2024-11-03 14:26:00.000000,2024-11-03 14:50:02.970446,coffee_place
CO003,V2802,2024-11-03 14:27:00.000000,2024-11-03 15:08:25.813514,coffee_place
UN000,V0599,2024-11-03 14:28:00.000000,2024-11-03 14:43:55.744573,university
CO001,V2001,2024-11-03 14:29:00.000000,2024-11-03 15:11:31.559311,coffee_place
CO003,V0921,2024-11-03 14:30:00.000000,2024-11-03 14:46:04.220385,coffee_place
CO000,V0632,2024-11-03 14:31:00.000000,2024-11-03 15:07:20.462625,coffee_place
UN003,V1597,2024-11-03 14:31:00.000000,2024-11-03 15:25:45.797814,university
CO000,V2208,2024-11-03 14:31:00.000000,2024-11-03 14:58:25.563707,coffee_place
CO001,V2490,2024-11-03 14:32:00.000000,2024-11-03 15:26:18.374496,coffee_place
CI002,V1491,2024-11-03 14:32:00.000000,2024-11-03 17:05:30.753255,cinema
CO000,V0424,2024-11-03 14:34:00.000000,2024-11-03 15:21:22.336128,coffee_place
CO004,V0884,2024-11-03 14:35:00.000000,2024-11-03 15:08:41.670566,coffee_place
CO001,V0802,2024-11-03 14:36:00.000000,2024-11-03 14:54:33.173239,coffee_place
CI002,V1867,2024-11-03 14:37:00.000000,2024-11-03 16:29:16.606389,cinema
CO001,V2329,2024-11-03 14:37:00.000000,2024-11-03 15:17:08.209742,coffee_place
CO001,V1162,2024-11-03 14:39:00.000000,2024-11-03 15:07:13.080322,coffee_place
CO004,V0990,2024-11-03 14:40:00.000000,2024-11-03 15:26:04.184331,coffee_place
CO000,V2015,2024-11-03 14:41:00.000000,2024-11-03 15:16:26.973915,coffee_place
UN002,V1740,2024-11-03 14:42:00.000000,2024-11-03 15:30:07.159890,university
CO004,V0317,2024-11-03 14:43:00.000000,2024-11-03 15:29:34.133930,coffee_place
CO002,V0195,2024-11-03 14:47:00.000000,2024-11-03 15:41:46.111147,unknown
UN004,V2917,2024-11-03 14:49:00.000000,2024-11-03 17:53:38.505711,university
CO000,V0419,2024-11-03 14:50:00.000000,2024-11-03 15:35:03.499122,coffee_place
CI004,V1908,2024-11-03 14:53:00.000000,2024-11-03 17:46:07.337540,cinema
CO000,V0622,2024-11-03 14:55:00.000000,2024-11-03 18:21:43.492336,coffee_place
CO001,V0146,2024-11-03 15:06:00.000000,2024-11-03 15:48:58.674049,coffee_place
CI001,V2056,2024-11-03 15:06:00.000000,2024-11-03 17:35:19.690860,cinema
CO002,V2823,2024-11-03 15:09:00.000000,2024-11-03 17:55:22.596627,coffee_place
CI001,V2360,2024-11-03 15:09:00.000000,2024-11-03 21:05:00.787541,cinema
UN003,V2917,2024-11-03 15:10:00.000000,2024-11-03 15:31:08.956933,university
UN000,V2933,2024-11-03 15:11:00.000000,2024-11-03 15:54:27.021265,university
CO004,V0870,2024-11-03 15:11:00.000000,2024-11-03 15:47:18.575000,coffee_place
CO002,V2531,2024-11-03 15:14:00.000000,2024-11-03 15:28:39.856631,coffee_place
CO003,V2275,2024-11-03 15:15:00.000000,2024-11-03 16:01:41.604750,coffee_place
UN003,V1638,2024-11-03 15:16:00.000000,2024-11-03 16:23:29.977090,university
CO004,V2388,2024-11-03 15:18:00.000000,2024-11-03 15:48:05.727689,coffee_place
CO001,V1276,2024-11-03 15:26:00.000000,2024-11-03 16:36:48.295095,coffee_place
CO003,V0234,2024-11-03 15:27:00.000000,2024-11-03 15:56:02.557437,coffee_place
UN001,V0791,2024-11-03 15:28:00.000000,2024-11-03 16:25:31.988146,university
CO004,V1893,2024-11-03 15:30:00.000000,2024-11-03 16:03:08.882999,coffee_place
UN004,V1631,2024-11-03 15:30:00.000000,2024-11-03 17:12:12.458700,university
CO002,V2667,2024-11-03 15:30:00.000000,2024-11-03 15:53:17.519513,coffee_place
UN002,V1462,2024-11-03 15:30:00.000000,2024-11-03 16:48:33.333491,university
UN002,V0533,2024-11-03 15:32:00.000000,2024-11-03 17:34:28.773677,university
CO000,V2466,2024-11-03 15:32:00.000000,2024-11-03 16:14:05.120716,coffee_place
CO002,V1327,2024-11-03 15:33:00.000000,2024-11-03 16:06:37.214043,coffee_place
CI004,V1815,2024-11-03 15:33:00.000000,2024-11-03 17:48:00.268950,cinema
CO004,V1845,2024-11-03 15:33:00.000000,2024-11-03 16:27:04.565142,coffee_place
CO002,V0802,2024-11-03 15:37:00.000000,2024-11-03 16:02:56.965063,coffee_place
CO004,V1380,2024-11-03 15:39:00.000000,2024-11-03 18:52:04.479025,coffee_place
CO004,V1555,2024-11-03 15:39:00.000000,2024-11-03 15:51:41.998430,coffee_place
UN002,V2957,2024-11-03 15:40:00.000000,2024-11-03 17:05:53.417835,university
UN003,V2801,2024-11-03 15:41:00.000000,2024-11-03 17:13:03.647936,university
CO003,V1599,2024-11-03 15:41:00.000000,2024-11-03 16:25:55.517118,coffee_place
CO003,V1724,2024-11-03 15:43:00.000000,2024-11-03 16:24:50.862199,coffee_place
CO004,V1098,2024-11-03 15:45:00.000000,2024-11-03 16:48:02.760671,coffee_place
CO002,V1683,2024-11-03 15:46:00.000000,2024-11-03 16:37:15.712287,coffee_place
CO003,V2460,2024-11-03 15:47:00.000000,2024-11-03 16:18:13.810954,coffee_place
