venue_id,visitor_id,visit_start_time,visit_end_time,venue_type
CO000,V1046,2024-11-02 07:28:00.000000,2024-11-02 08:44:28.516112,coffee_place
CO003,V0324,2024-11-02 07:28:00.000000,2024-11-02 10:34:59.379389,coffee_place
CO001,V1766,2024-11-02 07:29:00.000000,,coffee_place
CO001,V1403,2024-11-02 07:29:00.000000,2024-11-02 08:12:40.884856,coffee_place
CO004,V0786,2024-11-02 07:30:00.000000,2024-11-02 08:04:09.490005,coffee_place
CI002,V1022,2024-11-02 07:31:00.000000,2024-11-02 09:53:01.191780,cinema
CO001,V1405,2024-11-02 07:32:00.000000,2024-11-02 08:37:09.924274,coffee_place
CO000,V1585,2024-11-02 07:32:00.000000,2024-11-02 08:23:35.024269,coffee_place
CO004,V2316,2024-11-02 07:33:00.000000,2024-11-02 08:23:35.491648,coffee_place
CO002,V1876,2024-11-02 07:34:00.000000,2024-11-02 07:59:29.632120,coffee_place
CO002,V0378,2024-11-02 07:35:00.000000,2024-11-02 08:03:07.993858,coffee_place
CO002,V1123,2024-11-02 07:37:00.000000,2024-11-02 08:15:32.883447,coffee_place
CO002,V0365,2024-11-02 07:38:00.000000,2024-11-02 08:24:28.712297,coffee_place
CO004,V0433,2024-11-02 07:38:00.000000,2024-11-02 07:59:19.384465,coffee_place
CO000,V2694,2024-11-02 07:39:00.000000,2024-11-02 08:08:48.832169,coffee_place
CO003,V2599,2024-11-02 07:40:00.000000,2024-11-02 08:25:47.137165,coffee_place
CO004,V1506,2024-11-02 07:41:00.000000,2024-11-02 08:39:21.268434,coffee_place
CO002,V2786,2024-11-02 07:42:00.000000,2024-11-02 08:04:51.815474,coffee_place
CO000,V0565,2024-11-02 07:44:00.000000,2024-11-02 08:34:40.656662,coffee_place
CO001,V2490,2024-11-02 07:46:00.000000,2024-11-02 09:04:13.774321,coffee_place
CO003,V0825,2024-11-02 07:47:00.000000,2024-11-02 08:51:07.499741,coffee_place
CO004,V2762,2024-11-02 07:47:00.000000,2024-11-02 08:41:18.737939,coffee_place
CO001,V2583,2024-11-02 07:48:00.000000,2024-11-02 10:19:41.151517,coffee_place
CO000,V0311,2024-11-02 07:48:00.000000,2024-11-02 08:38:08.112193,coffee_place
CO002,V0974,2024-11-02 07:51:00.000000,2024-11-02 08:44:52.977935,coffee_place
UN001,V2880,2024-11-02 07:54:00.000000,2024-11-02 09:35:49.326721,university
CO003,V2667,2024-11-02 07:54:00.000000,2024-11-02 08:37:09.998729,coffee_place
CO003,V2283,2024-11-02 07:54:00.000000,2024-11-02 08:39:57.504101,coffee_place
UN003,V2438,2024-11-02 07:56:00.000000,2024-11-02 09:06:00.174626,university
CO003,V1013,2024-11-02 07:56:00.000000,2024-11-02 08:47:16.006860,coffee_place
CO001,V0804,2024-11-02 07:58:00.000000,2024-11-02 08:50:20.483589,coffee_place
CO004,V2626,2024-11-02 08:00:00.000000,2024-11-02 08:44:00.125038,coffee_place
UN002,V1071,2024-11-02 08:02:00.000000,2024-11-02 14:41:25.256656,university
CO002,V1495,2024-11-02 08:03:00.000000,2024-11-02 09:05:25.673433,coffee_place
UN003,V1741,2024-11-02 08:03:00.000000,2024-11-02 09:04:02.986648,university
CO000,V2845,2024-11-02 08:04:00.000000,2024-11-02 08:59:20.819174,coffee_place
UN003,V2220,2024-11-02 08:07:00.000000,2024-11-02 09:42:38.917957,university
CO000,V2014,2024-11-02 08:08:00.000000,2024-11-02 08:29:50.708315,coffee_place
UN001,V1606,2024-11-02 08:11:00.000000,2024-11-02 09:12:26.257854,university
UN004,V2940,2024-11-02 08:13:00.000000,2024-11-02 10:06:29.578137,university
CO003,V2717,2024-11-02 08:13:00.000000,2024-11-02 09:10:18.523505,coffee_place
UN004,V2069,2024-11-02 08:14:00.000000,2024-11-02 11:32:12.906936,university
CO000,V1319,2024-11-02 08:15:00.000000,2024-11-02 08:55:36.862463,coffee_place
CO003,V0761,2024-11-02 08:16:00.000000,2024-11-02 08:30:51.202093,coffee_place
CO001,V2275,2024-11-02 08:17:00.000000,2024-11-02 09:01:31.391692,coffee_place
CO003,V0012,2024-11-02 08:17:00.000000,2024-11-02 09:04:16.624636,coffee_place
CO000,V2005,2024-11-02 08:19:00.000000,2024-11-02 08:31:51.588538,coffee_place
UN004,V1763,2024-11-02 08:19:00.000000,2024-11-02 11:21:23.206625,university
CO004,V0825,2024-11-02 08:20:00.000000,2024-11-02 08:59:56.934385,coffee_place
CO002,V0365,2024-11-02 08:20:00.000000,2024-11-02 11:25:55.107248,coffee_place
UN002,V2500,2024-11-02 08:22:00.000000,2024-11-02 09:31:14.567154,university
CO000,V1223,2024-11-02 08:26:00.000000,2024-11-02 09:28:36.791893,coffee_place
UN000,V1606,2024-11-02 08:26:00.000000,2024-11-02 09:25:52.920763,university
CO003,V2433,2024-11-02 08:27:00.000000,2024-11-02 09:25:19.864449,coffee_place
CO004,V0689,2024-11-02 08:28:00.000000,2024-11-02 09:30:38.044410,coffee_place
CO003,V2764,2024-11-02 08:28:00.000000,2024-11-02 09:30:16.975404,coffee_place
CO001,V0400,2024-11-02 08:29:00.000000,2024-11-02 08:55:24.693140,coffee_place
CO000,V2427,2024-11-02 08:30:00.000000,2024-11-02 09:08:42.284748,coffee_place
UN001,V2513,2024-11-02 08:31:00.000000,2024-11-02 10:55:21.658221,university
CO001,V2372,2024-11-02 08:31:00.000000,,coffee_place
CO002,V1290,2024-11-02 08:32:00.000000,2024-11-02 08:56:41.141035,coffee_place
CO004,V1383,2024-11-02 08:33:00.000000,2024-11-02 09:42:07.739552,coffee_place
CO003,V1127,2024-11-02 08:33:00.000000,2024-11-02 09:35:43.741672,coffee_place
CO004,V0433,2024-11-02 08:33:00.000000,2024-11-02 09:38:42.526148,coffee_place
CO003,V0952,2024-11-02 08:33:00.000000,2024-11-02 09:43:28.229236,coffee_place
CO004,V0634,2024-11-02 08:33:00.000000,2024-11-02 08:54:25.599182,coffee_place
CO000,V0559,2024-11-02 08:33:00.000000,2024-11-02 09:14:55.949996,coffee_place
UN002,V2140,2024-11-02 08:36:00.000000,2024-11-02 09:01:12.480235,university
CO000,V2164,2024-11-02 08:39:00.000000,2024-11-02 09:27:23.700215,coffee_place
CO000,V1088,2024-11-02 08:40:00.000000,2024-11-02 09:44:14.957049,coffee_place
UN003,V0115,2024-11-02 08:40:00.000000,2024-11-02 09:54:00.825345,university
UN000,V1133,2024-11-02 08:40:00.000000,2024-11-02 09:58:54.944393,university
UN000,V0841,2024-11-02 08:42:00.000000,2024-11-02 13:36:57.878908,university
CO004,V1629,2024-11-02 08:42:00.000000,2024-11-02 09:24:06.089924,coffee_place
UN000,V2513,2024-11-02 08:42:00.000000,2024-11-02 11:23:19.161015,university
CO001,V1163,2024-11-02 08:42:00.000000,2024-11-02 09:27:54.967960,coffee_place
UN003,V1039,2024-11-02 08:42:00.000000,2024-11-02 11:21:43.637529,university
CO003,V0961,2024-11-02 08:43:00.000000,2024-11-02 09:53:07.359294,coffee_place
CO000,V2066,2024-11-02 08:43:00.000000,2024-11-02 09:21:16.095559,coffee_place
UN003,V2220,2024-11-02 08:43:00.000000,2024-11-02 10:06:52.387419,university
CO002,V1411,2024-11-02 08:44:00.000000,2024-11-02 09:26:41.681532,coffee_place
CO000,V1683,2024-11-02 08:44:00.000000,2024-11-02 09:36:02.945972,coffee_place
CO003,V1926,2024-11-02 08:44:00.000000,2024-11-02 09:40:45.332360,coffee_place
CO002,V1433,2024-11-02 08:47:00.000000,2024-11-02 09:44:36.792032,coffee_place
CO002,V1290,2024-11-02 08:47:00.000000,2024-11-02 09:44:26.798843,coffee_place
CO001,V0389,2024-11-02 08:48:00.000000,2024-11-02 09:45:39.942398,coffee_place
CO000,V1147,2024-11-02 08:49:00.000000,2024-11-02 09:26:34.397362,coffee_place
CO002,V0417,2024-11-02 08:50:00.000000,2024-11-02 09:53:52.350671,coffee_place
CO000,V2728,2024-11-02 08:53:00.000000,2024-11-02 10:02:56.124527,coffee_place
CO001,V1310,2024-11-02 08:54:00.000000,2024-11-02 09:32:48.897051,coffee_place
CO003,V0344,2024-11-02 08:56:00.000000,2024-11-02 09:52:12.228188,coffee_place
CO002,V2329,2024-11-02 08:56:00.000000,2024-11-02 09:50:54.924895,coffee_place
UN000,V0679,2024-11-02 08:59:00.000000,2024-11-02 10:47:29.584552,university
CO002,V0012,2024-11-02 09:01:00.000000,2024-11-02 09:44:25.165084,coffee_place
UN001,V2524,2024-11-02 09:01:00.000000,2024-11-02 10:57:26.758070,university
CO002,V2420,2024-11-02 09:01:00.000000,2024-11-02 09:51:27.917630,coffee_place
CO003,V2575,2024-11-02 09:04:00.000000,2024-11-02 09:43:29.467577,coffee_place
UN002,V0981,2024-11-02 09:08:00.000000,2024-11-02 11:00:24.532234,university
CO004,V2283,2024-11-02 09:11:00.000000,2024-11-02 10:49:57.529761,coffee_place
CO004,V0731,2024-11-02 09:12:00.000000,2024-11-02 10:11:31.504066,coffee_place
UN003,V1016,2024-11-02 09:14:00.000000,2024-11-02 10:51:39.013331,university
UN003,V0862,2024-11-02 09:16:00.000000,2024-11-02 10:16:09.767417,university
CO004,V1463,2024-11-02 09:16:00.000000,2024-11-02 10:51:12.965819,coffee_place
UN001,V0214,2024-11-02 09:16:00.000000,2024-11-02 10:42:05.217248,university
UN000,V1820,2024-11-02 09:16:00.000000,2024-11-02 10:33:13.384448,university
CO001,V0761,2024-11-02 09:17:00.000000,2024-11-02 09:32:23.858411,coffee_place
CO004,V1459,2024-11-02 09:18:00.000000,2024-11-02 09:54:13.157994,coffee_place
CO001,V0877,2024-11-02 09:19:00.000000,2024-11-02 10:00:06.876183,coffee_place
CO001,V2527,2024-11-02 09:19:00.000000,2024-11-02 10:11:12.321888,coffee_place
CO000,V0722,2024-11-02 09:21:00.000000,2024-11-02 09:57:33.718051,coffee_place
CI002,V1864,2024-11-02 09:22:00.000000,2024-11-02 16:05:21.289876,cinema
CI003,V1192,2024-11-02 09:24:00.000000,2024-11-02 11:40:48.490195,cinema
CO000,V2764,2024-11-02 09:24:00.000000,,coffee_place
UN002,V2730,2024-11-02 09:26:00.000000,2024-11-02 15:04:43.634151,university
UN000,V1777,2024-11-02 09:27:00.000000,2024-11-02 11:39:02.646668,university
CO004,V0145,2024-11-02 09:28:00.000000,2024-11-02 10:14:19.072210,coffee_place
CO004,V0844,2024-11-02 09:29:00.000000,2024-11-02 10:31:35.806601,coffee_place
CO003,V0432,2024-11-02 09:30:00.000000,2024-11-02 09:48:07.617220,coffee_place
CO003,V2393,2024-11-02 09:32:00.000000,2024-11-02 09:42:16.330748,coffee_place
CO000,V1437,2024-11-02 09:33:00.000000,2024-11-02 10:19:41.172735,coffee_place
UN004,V0679,2024-11-02 09:35:00.000000,2024-11-02 09:40:00.000000,university
CO000,V1322,2024-11-02 09:36:00.000000,2024-11-02 10:00:38.795258,coffee_place
UN004,V0229,2024-11-02 09:37:00.000000,2024-11-02 11:35:50.220931,university
CO001,V1909,2024-11-02 09:38:00.000000,2024-11-02 10:17:11.063161,coffee_place
CO004,V0818,2024-11-02 09:39:00.000000,2024-11-02 10:33:20.219491,coffee_place
CO003,V2583,2024-11-02 09:40:00.000000,2024-11-02 10:29:09.687362,coffee_place
CO003,V2580,2024-11-02 09:41:00.000000,2024-11-02 10:46:33.669150,coffee_place
CO000,V2743,2024-11-02 09:43:00.000000,2024-11-02 10:05:35.258427,coffee_place
UN001,V2220,2024-11-02 09:44:00.000000,2024-11-02 11:30:37.364706,university
CO004,V1123,2024-11-02 09:45:00.000000,2024-11-02 10:51:04.649953,coffee_place
CO003,V1872,2024-11-02 09:46:00.000000,2024-11-02 10:34:58.408248,coffee_place
UN002,V1558,2024-11-02 09:49:00.000000,2024-11-02 11:25:04.838350,university
CO002,V2427,2024-11-02 09:49:00.000000,2024-11-02 10:58:06.927367,coffee_place
CO003,V0800,2024-11-02 09:50:00.000000,2024-11-02 10:59:31.612216,coffee_place
CO003,V1253,2024-11-02 09:51:00.000000,2024-11-02 10:21:35.413620,coffee_place
UN003,V1475,2024-11-02 09:52:00.000000,2024-11-02 10:40:19.014420,university
UN004,V1183,2024-11-02 09:54:00.000000,2024-11-02 11:20:52.618496,university
UN004,V1244,2024-11-02 09:55:00.000000,2024-11-02 11:36:48.784214,university
CO000,V1472,2024-11-02 09:55:00.000000,,coffee_place
CO002,V2431,2024-11-02 09:56:00.000000,2024-11-02 10:59:46.311313,coffee_place
UN001,V1475,2024-11-02 09:56:00.000000,2024-11-02 11:51:21.937989,university
CO003,V2490,2024-11-02 09:58:00.000000,2024-11-02 11:22:33.857877,coffee_place
CO002,V2971,2024-11-02 09:59:00.000000,2024-11-02 10:28:17.687890,coffee_place
CO004,V2304,2024-11-02 10:00:00.000000,2024-11-02 11:07:39.510142,coffee_place
CO000,V1502,2024-11-02 10:01:00.000000,2024-11-02 11:12:06.757525,coffee_place
CO003,V1818,2024-11-02 10:01:00.000000,2024-11-02 11:22:18.301761,coffee_place
CO000,V2603,2024-11-02 10:02:00.000000,2024-11-02 10:46:12.736482,coffee_place
CO004,V2720,2024-11-02 10:03:00.000000,2024-11-02 10:31:01.847340,coffee_place
CO002,V0086,2024-11-02 10:03:00.000000,2024-11-02 10:56:38.017569,coffee_place
CO002,V0400,2024-11-02 10:03:00.000000,2024-11-02 10:40:50.940776,coffee_place
CO000,V1622,2024-11-02 10:03:00.000000,2024-11-02 10:57:44.548559,coffee_place
CO000,V0225,2024-11-02 10:09:00.000000,2024-11-02 10:44:48.346349,coffee_place
CO002,V1818,2024-11-02 10:10:00.000000,2024-11-02 11:03:17.423257,coffee_place
CO003,V2550,2024-11-02 10:10:00.000000,2024-11-02 10:24:19.358433,coffee_place
CO002,V1430,2024-11-02 10:11:00.000000,2024-11-02 10:27:51.312495,coffee_place
CO004,V0446,2024-11-02 10:11:00.000000,2024-11-02 10:39:39.655801,coffee_place
CO001,V1129,2024-11-02 10:12:00.000000,2024-11-02 10:22:41.695636,coffee_place
UN000,V0764,2024-11-02 10:13:00.000000,2024-11-02 11:33:22.304704,university
CO002,V1432,2024-11-02 10:13:00.000000,2024-11-02 10:58:06.392597,coffee_place
CO002,V2787,2024-11-02 10:13:00.000000,2024-11-02 10:33:35.006232,coffee_place
CO004,V1366,2024-11-02 10:14:00.000000,2024-11-02 10:42:03.518899,coffee_place
CO002,V0926,2024-11-02 10:14:00.000000,2024-11-02 12:53:05.391421,coffee_place
UN003,V1160,2024-11-02 10:16:00.000000,2024-11-02 12:38:36.901592,university
CO004,V1600,2024-11-02 10:17:00.000000,2024-11-02 10:57:42.078690,coffee_place
CO001,V0036,2024-11-02 10:20:00.000000,2024-11-02 10:58:07.218838,coffee_place
CO003,V2589,2024-11-02 10:21:00.000000,2024-11-02 11:16:37.245037,coffee_place
CO001,V0298,2024-11-02 10:21:00.000000,2024-11-02 11:25:04.904571,coffee_place
CO000,V1555,2024-11-02 10:22:00.000000,2024-11-02 10:52:52.183764,coffee_place
CO000,V1319,2024-11-02 10:23:00.000000,2024-11-02 11:07:16.888403,coffee_place
CO003,V1785,2024-11-02 10:23:00.000000,2024-11-02 11:11:38.012797,coffee_place
UN004,V1884,2024-11-02 10:23:00.000000,2024-11-02 11:52:26.908819,university
UN000,V2655,2024-11-02 10:23:00.000000,2024-11-02 12:38:44.916943,university
CO001,V2575,2024-11-02 10:24:00.000000,2024-11-02 11:02:43.480965,coffee_place
CO001,V2513,2024-11-02 10:25:00.000000,2024-11-02 11:05:07.635603,coffee_place
CO001,V0378,2024-11-02 10:26:00.000000,2024-11-02 11:24:54.580831,coffee_place
UN003,V2744,2024-11-02 10:26:00.000000,2024-11-02 12:02:03.749203,university
CO003,V2084,2024-11-02 10:26:00.000000,2024-11-02 11:04:25.768215,coffee_place
CO001,V1294,2024-11-02 10:26:00.000000,2024-11-02 11:07:39.125759,coffee_place
CO000,V1727,2024-11-02 10:28:00.000000,2024-11-02 11:11:13.717552,coffee_place
UN001,V2744,2024-11-02 10:30:00.000000,2024-11-02 11:38:20.933112,university
CO000,V1400,2024-11-02 10:31:00.000000,2024-11-02 10:57:04.530836,coffee_place
CO001,V1582,2024-11-02 10:31:00.000000,2024-11-02 11:10:15.440196,coffee_place
UN002,V2950,2024-11-02 10:32:00.000000,,university
CO002,V0587,2024-11-02 10:36:00.000000,2024-11-02 11:33:02.671403,coffee_place
CO004,V1947,2024-11-02 10:37:00.000000,2024-11-02 11:41:03.450716,coffee_place
CO002,V0559,2024-11-02 10:37:00.000000,2024-11-02 13:20:56.283532,coffee_place
CO002,V2773,2024-11-02 10:39:00.000000,2024-11-02 10:56:41.659686,coffee_place
UN002,V2171,2024-11-02 10:42:00.000000,2024-11-02 11:18:20.601509,university
CO003,V0355,2024-11-02 10:42:00.000000,2024-11-02 11:33:17.945214,coffee_place
CO001,V2208,2024-11-02 10:42:00.000000,2024-11-02 11:18:31.826532,coffee_place
CO000,V2850,2024-11-02 10:42:00.000000,2024-11-02 11:36:41.128329,coffee_place
UN003,V2807,2024-11-02 10:45:00.000000,2024-11-02 12:16:04.561580,university
CO001,V2735,2024-11-02 10:48:00.000000,2024-11-02 11:53:48.533253,coffee_place
UN004,V2007,2024-11-02 10:49:00.000000,2024-11-02 11:25:48.151390,university
CO001,V0344,2024-11-02 10:50:00.000000,2024-11-02 11:23:39.431338,coffee_place
CO003,V1019,2024-11-02 10:52:00.000000,2024-11-02 11:45:28.605624,coffee_place
CO000,V0164,2024-11-02 10:52:00.000000,2024-11-02 11:48:33.341672,coffee_place
UN001,V0171,2024-11-02 10:52:00.000000,2024-11-02 13:26:30.336406,university
CO004,V1530,2024-11-02 10:53:00.000000,2024-11-02 11:31:10.473179,coffee_place
UN004,V2060,2024-11-02 10:53:00.000000,2024-11-02 12:40:38.657781,university
UN000,V2218,2024-11-02 10:55:00.000000,2024-11-02 13:07:43.304920,university
UN002,V1361,2024-11-02 10:55:00.000000,2024-11-02 11:43:41.190003,university
UN003,V1558,2024-11-02 10:56:00.000000,2024-11-02 13:43:29.865789,university
UN000,V1025,2024-11-02 10:57:00.000000,2024-11-02 13:15:47.528481,university
UN003,V2819,2024-11-02 10:57:00.000000,2024-11-02 12:52:32.791452,university
CO003,V0995,2024-11-02 10:58:00.000000,2024-11-02 11:46:23.458211,coffee_place
UN004,V0981,2024-11-02 10:58:00.000000,2024-11-02 11:03:00.000000,university
CO003,V0632,2024-11-02 10:58:00.000000,2024-11-02 11:46:00.775232,coffee_place
CO000,V2717,2024-11-02 10:59:00.000000,2024-11-02 11:41:50.082591,coffee_place
CO000,V0462,2024-11-02 10:59:00.000000,2024-11-02 11:29:19.492261,coffee_place
UN001,V1606,2024-11-02 11:11:00.000000,,university
UN004,V1359,2024-11-02 11:13:00.000000,2024-11-02 13:34:58.563667,university
UN000,V1084,2024-11-02 11:16:00.000000,2024-11-02 11:25:44.817800,university
UN004,V1084,2024-11-02 11:21:00.000000,2024-11-02 13:47:20.254196,university
UN001,V1290,2024-11-02 11:28:00.000000,2024-11-02 12:22:59.075981,university
UN004,V2940,2024-11-02 11:42:00.000000,2024-11-02 13:45:33.048253,university
UN003,V1713,2024-11-02 11:42:00.000000,2024-11-02 12:20:32.490916,university
UN000,V0646,2024-11-02 11:45:00.000000,2024-11-02 14:28:53.203643,university
CO004,V1248,2024-11-02 11:47:00.000000,2024-11-02 12:31:09.737816,coffee_place
UN003,V0661,2024-11-02 11:47:00.000000,2024-11-02 12:21:13.366903,university
UN004,V2140,2024-11-02 11:52:00.000000,2024-11-02 12:39:59.256629,university
UN001,V0862,2024-11-02 11:52:00.000000,2024-11-02 14:35:58.545268,university
UN001,V2610,2024-11-02 11:52:00.000000,2024-11-02 13:12:21.652493,university
UN002,V1907,2024-11-02 11:55:00.000000,2024-11-02 13:48:27.862310,university
UN001,V0827,2024-11-02 12:03:00.000000,2024-11-02 13:25:12.668599,university
UN003,V1664,2024-11-02 12:08:00.000000,2024-11-02 13:45:59.105990,university
UN000,V1303,2024-11-02 12:09:00.000000,2024-11-02 13:33:33.111825,university
UN004,V0827,2024-11-02 12:12:00.000000,2024-11-02 13:08:59.299261,university
CO004,V0145,2024-11-02 12:21:00.000000,2024-11-02 13:30:55.465430,coffee_place
UN003,V2867,2024-11-02 12:21:00.000000,2024-11-02 13:19:06.625953,university
UN004,V2610,2024-11-02 12:25:00.000000,,university
UN000,V1425,2024-11-02 12:27:00.000000,2024-11-02 14:48:48.510761,university
CI002,V0630,2024-11-02 12:27:00.000000,2024-11-02 14:56:37.579043,cinema
UN001,V2274,2024-11-02 12:28:00.000000,2024-11-02 12:58:00.950516,university
UN003,V1359,2024-11-02 12:29:00.000000,2024-11-02 14:15:49.023615,university
UN002,V0122,2024-11-02 12:41:00.000000,2024-11-02 13:14:46.144798,university
UN002,V1984,2024-11-02 12:42:00.000000,2024-11-02 15:07:25.172748,university
UN003,V2300,2024-11-02 12:43:00.000000,2024-11-02 13:48:44.616060,university
UN003,V2731,2024-11-02 12:44:00.000000,2024-11-02 13:26:38.565506,university
UN000,V1200,2024-11-02 12:46:00.000000,2024-11-02 14:16:27.403263,university
UN002,V0229,2024-11-02 12:50:00.000000,2024-11-02 14:06:32.965248,university
UN001,V0214,2024-11-02 12:51:00.000000,2024-11-02 16:19:13.165124,university
UN003,V1039,2024-11-02 12:51:00.000000,2024-11-02 14:30:18.983591,university
UN001,V1624,2024-11-02 12:53:00.000000,2024-11-02 14:30:30.125364,university
UN001,V2533,2024-11-02 12:55:00.000000,2024-11-02 14:25:05.136335,university
UN001,V1984,2024-11-02 12:57:00.000000,2024-11-02 14:27:08.233748,university
UN003,V1402,2024-11-02 12:59:00.000000,2024-11-02 15:43:30.803096,university
UN003,V0464,2024-11-02 13:02:00.000000,2024-11-02 14:53:08.254926,university
CO000,V1502,2024-11-02 13:06:00.000000,2024-11-02 13:48:00.358411,coffee_place
CO002,V1922,2024-11-02 13:07:00.000000,2024-11-02 13:56:31.294036,coffee_place
UN004,V2756,2024-11-02 13:09:00.000000,2024-11-02 15:31:28.193235,university
UN003,V0827,2024-11-02 13:11:00.000000,2024-11-02 15:32:09.179081,university
CO002,V2946,2024-11-02 13:16:00.000000,2024-11-02 14:15:15.166920,coffee_place
UN003,V2533,2024-11-02 13:17:00.000000,2024-11-02 21:10:28.482706,university
CO003,V0779,2024-11-02 13:19:00.000000,2024-11-02 14:21:54.675542,coffee_place
UN004,V0115,2024-11-02 13:20:00.000000,2024-11-02 15:55:00.942086,university
UN000,V1016,2024-11-02 13:25:00.000000,2024-11-02 15:17:18.687474,university
CO000,V1076,2024-11-02 13:30:00.000000,2024-11-02 14:02:18.733817,coffee_place
UN001,V1359,2024-11-02 13:32:00.000000,2024-11-02 14:36:09.612365,university
CO004,V1031,2024-11-02 13:33:00.000000,2024-11-02 15:49:45.107332,coffee_place
UN001,V1777,2024-11-02 13:36:00.000000,2024-11-02 16:02:53.445427,university
UN002,V2730,2024-11-02 13:38:00.000000,2024-11-02 15:28:47.285102,university
UN001,V0862,2024-11-02 13:48:00.000000,2024-11-02 15:07:49.222140,university
UN004,V2756,2024-11-02 13:48:00.000000,2024-11-02 14:39:19.757328,university
CO003,V0584,2024-11-02 13:50:00.000000,2024-11-02 14:25:54.761803,coffee_place
UN001,V0171,2024-11-02 13:51:00.000000,2024-11-02 16:23:32.938591,university
UN003,V2265,2024-11-02 13:53:00.000000,2024-11-02 15:04:59.556049,university
UN001,V2513,2024-11-02 13:56:00.000000,2024-11-02 14:52:36.768662,university
UN004,V0122,2024-11-02 13:57:00.000000,2024-11-02 16:15:17.698439,university
CO002,V1281,2024-11-02 14:00:00.000000,2024-11-02 16:41:24.107164,coffee_place
CO003,V1977,2024-11-02 14:01:00.000000,2024-11-02 14:47:02.978134,coffee_place
CO003,V0952,2024-11-02 14:02:00.000000,2024-11-02 14:40:02.682923,coffee_place
CO004,V1437,2024-11-02 14:05:00.000000,2024-11-02 15:03:33.009833,coffee_place
CO000,V2191,2024-11-02 14:05:00.000000,2024-11-02 14:53:12.506391,coffee_place
CO003,V2626,2024-11-02 14:07:00.000000,2024-11-02 14:43:45.093850,coffee_place
CO001,V1530,2024-11-02 14:07:00.000000,2024-11-02 15:04:07.244276,coffee_place
CO003,V1102,2024-11-02 14:07:00.000000,2024-11-02 15:14:19.966418,coffee_place
CO000,V0446,2024-11-02 14:08:00.000000,2024-11-02 14:58:02.688153,coffee_place
CO002,V1942,2024-11-02 14:08:00.000000,2024-11-02 14:53:34.358955,coffee_place
CO002,V0001,2024-11-02 14:09:00.000000,2024-11-02 14:54:22.919346,coffee_place
CO003,V1360,2024-11-02 14:09:00.000000,2024-11-02 14:49:56.956280,coffee_place
CO000,V1873,2024-11-02 14:11:00.000000,2024-11-02 14:35:34.256645,coffee_place
CO003,V2044,2024-11-02 14:11:00.000000,2024-11-02 15:03:33.117587,coffee_place
